Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
146,Grégoire Defrel,mq MTQ,FW,it Roma,26,1991,1.8,0,3,1,33.3,1.63,0.54,0.00,0.00,19.3,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
147,Fabian Delph,eng ENG,DF,eng Manchester City,27,1989,4.3,0,1,1,100.0,0.23,0.23,0.00,0.00,32.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
148,Mousa Dembélé,be BEL,MF,eng Tottenham,30,1987,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
149,Moussa Dembélé,fr FRA,FW,sct Celtic,21,1996,3.0,1,8,2,25.0,2.71,0.68,0.13,0.50,14.0,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
150,Ousmane Dembélé,fr FRA,"MF,FW",es Barcelona,20,1997,1.6,1,3,1,33.3,1.89,0.63,0.33,1.00,21.7,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches
151,Diego Demme,de GER,MF,de RB Leipzig,25,1991,3.6,0,1,0,0.0,0.28,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
152,Leander Dendoncker,be BEL,"MF,DF",be Anderlecht,22,1995,6.0,0,3,0,0.0,0.50,0.00,0.00,,27.7,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
153,Dentinho,br BRA,"MF,FW",ua Shakhtar,28,1989,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
154,Jan-Arie van der Heijden,nl NED,DF,nl Feyenoord,29,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
155,Olivier Deschacht,be BEL,DF,be Anderlecht,36,1981,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
156,Gerard Deulofeu,es ESP,"FW,MF",es Barcelona,23,1994,1.6,0,4,3,75.0,2.45,1.84,0.00,0.00,14.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
157,Ángel Di María,ar ARG,FW,fr Paris S-G,29,1988,1.6,1,7,2,28.6,4.41,1.26,0.14,0.50,23.5,1,0,0,0.8,0.8,0.12,+0.2,+0.2,Matches
158,Adama Diakhaby,fr FRA,FW,fr Monaco,21,1996,2.5,0,6,1,16.7,2.37,0.39,0.00,0.00,20.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
159,Lassana Diarra,fr FRA,MF,fr Paris S-G,32,1985,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
160,Rúben Dias,pt POR,DF,pt Benfica,20,1997,2.0,0,1,0,0.0,0.50,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
161,Amadou Diawara,gn GUI,MF,it Napoli,20,1997,4.1,1,4,0,0.0,0.97,0.00,0.00,,29.6,0,1,1,0.9,0.1,0.03,+0.1,-0.1,Matches
162,Brahim Díaz,ma MAR,"MF,FW",eng Manchester City,17,1999,0.6,0,1,1,100.0,1.73,1.73,0.00,0.00,10.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
163,Serey Die,ci CIV,MF,ch Basel,32,1984,3.2,0,3,1,33.3,0.94,0.31,0.00,0.00,28.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
164,Eric Dier,eng ENG,"MF,DF",eng Tottenham,23,1994,6.8,0,3,2,66.7,0.44,0.29,0.00,0.00,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
165,Lucas Digne,fr FRA,DF,es Barcelona,24,1993,3.0,1,1,1,100.0,0.33,0.33,1.00,1.00,14.7,0,0,0,0.1,0.1,0.08,+0.9,+0.9,Matches
166,Kevin Diks,id IDN,DF,nl Feyenoord,20,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
167,Joshgun Diniyev,az AZE,MF,az Qarabağ,21,1995,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
168,Bas Dost,nl NED,FW,pt Sporting CP,28,1989,4.2,2,8,4,50.0,1.90,0.95,0.25,0.50,9.4,0,0,0,2.0,2.0,0.26,0.0,0.0,Matches
169,Douglas,br BRA,DF,pt Benfica,26,1990,3.0,0,3,0,0.0,1.00,0.00,0.00,,25.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
170,Seydou Doumbia,ci CIV,FW,pt Sporting CP,29,1987,1.3,1,2,2,100.0,1.51,1.51,0.50,0.50,9.5,0,0,0,0.8,0.8,0.38,+0.2,+0.2,Matches
171,Julian Draxler,de GER,MF,fr Paris S-G,23,1993,3.5,0,4,3,75.0,1.14,0.86,0.00,0.00,21.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
172,Danny Drinkwater,eng ENG,MF,eng Chelsea,27,1990,0.4,0,1,1,100.0,2.25,2.25,0.00,0.00,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
173,Paulo Dybala,ar ARG,"MF,FW",it Juventus,23,1993,7.3,1,33,10,30.3,4.49,1.36,0.03,0.10,21.0,4,0,0,2.9,2.9,0.09,-1.9,-1.9,Matches
174,Alan Dzagoev,ru RUS,"MF,FW",ru CSKA Moscow,27,1990,4.1,1,10,7,70.0,2.45,1.72,0.10,0.14,21.0,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
175,Edin Džeko,ba BIH,FW,it Roma,31,1986,12.0,8,46,17,37.0,3.84,1.42,0.17,0.47,14.4,0,0,0,6.1,6.1,0.13,+1.9,+1.9,Matches
176,Georgi Dzhikiya,ru RUS,DF,ru Spartak Moscow,23,1993,4.7,0,1,0,0.0,0.21,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
177,Lorenzo Ebecilio,nl NED,"MF,FW",cy APOEL FC,25,1991,2.9,0,4,1,25.0,1.39,0.35,0.00,0.00,19.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
178,Ederson,br BRA,GK,eng Manchester City,23,1993,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
179,Odsonne Édouard,fr FRA,FW,sct Celtic,19,1998,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
180,Giorgos Efrem,cy CYP,MF,cy APOEL FC,28,1989,0.3,0,1,0,0.0,3.00,0.00,0.00,,17.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
181,Omar Elabdellaoui,no NOR,DF,gr Olympiacos,25,1991,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
182,Eliseu,pt POR,DF,pt Benfica,33,1983,2.2,0,3,2,66.7,1.36,0.90,0.00,0.00,22.3,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
183,Mohamed Elyounoussi,no NOR,"FW,MF",ch Basel,22,1994,7.1,2,21,12,57.1,2.95,1.68,0.10,0.17,18.6,1,0,0,2.2,2.2,0.10,-0.2,-0.2,Matches
184,Tarik Elyounoussi,no NOR,"FW,MF",az Qarabağ,29,1988,0.4,0,2,0,0.0,5.63,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
185,Emmanuel Emenike,ng NGA,FW,gr Olympiacos,30,1987,1.3,0,3,0,0.0,2.33,0.00,0.00,,14.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
186,Björn Engels,be BEL,DF,gr Olympiacos,22,1994,5.0,0,2,0,0.0,0.40,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
187,Christian Eriksen,dk DEN,"MF,FW",eng Tottenham,25,1992,5.9,2,20,6,30.0,3.36,1.01,0.10,0.33,21.3,2,0,0,1.7,1.7,0.08,+0.3,+0.3,Matches
188,Caner Erkin,tr TUR,DF,tr Beşiktaş,28,1988,5.8,0,2,0,0.0,0.35,0.00,0.00,,21.7,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
189,Sergio Escudero,es ESP,DF,es Sevilla,27,1989,10.0,0,11,3,27.3,1.10,0.30,0.00,0.00,23.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
190,Fabinho,br BRA,MF,fr Monaco,23,1993,5.0,0,1,0,0.0,0.20,0.00,0.00,,29.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
191,Cesc Fàbregas,es ESP,MF,eng Chelsea,30,1987,7.7,1,5,2,40.0,0.65,0.26,0.00,0.00,25.0,0,1,1,1.6,0.8,0.15,-0.6,-0.8,Matches
192,Fabricio,es ESP,GK,tr Beşiktaş,29,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
193,Radamel Falcao,co COL,FW,fr Monaco,31,1986,4.3,3,13,6,46.2,3.05,1.41,0.23,0.50,14.2,0,0,0,1.5,1.5,0.12,+1.5,+1.5,Matches
194,Agustín Farías,ar ARG,"MF,FW",cy APOEL FC,29,1987,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
195,Federico Fazio,ar ARG,DF,it Roma,30,1987,10.2,0,5,0,0.0,0.49,0.00,0.00,,11.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
196,Ljubomir Fejsa,rs SRB,MF,pt Benfica,28,1988,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
197,Felipe,br BRA,DF,pt Porto,28,1989,6.4,1,4,1,25.0,0.62,0.16,0.25,1.00,10.8,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
198,Marouane Fellaini,be BEL,MF,eng Manchester Utd,29,1987,2.5,1,7,2,28.6,2.85,0.81,0.14,0.50,13.9,0,0,0,0.7,0.7,0.10,+0.3,+0.3,Matches
199,Bruno Fernandes,pt POR,MF,pt Sporting CP,22,1994,6.0,1,20,6,30.0,3.35,1.01,0.05,0.17,24.4,2,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
200,Mário Fernandes,ru RUS,"FW,MF",ru CSKA Moscow,26,1990,6.0,0,2,0,0.0,0.33,0.00,0.00,,13.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
201,Augusto Fernández,ar ARG,MF,es Atlético Madrid,31,1986,0.6,0,1,0,0.0,1.55,0.00,0.00,,22.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
202,Fernandinho,br BRA,"MF,DF",eng Manchester City,32,1985,7.6,0,8,0,0.0,1.06,0.00,0.00,,27.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
203,Fernando,br BRA,MF,ru Spartak Moscow,25,1992,6.0,1,7,4,57.1,1.17,0.67,0.14,0.25,26.7,3,0,0,0.7,0.7,0.10,+0.3,+0.3,Matches
204,Facundo Ferreyra,ar ARG,FW,ua Shakhtar,26,1991,7.8,3,19,5,26.3,2.43,0.64,0.16,0.60,11.4,0,0,0,4.0,4.0,0.23,-1.0,-1.0,Matches
205,Diogo Figueiras,pt POR,"DF,MF",gr Olympiacos,26,1991,4.0,0,5,0,0.0,1.25,0.00,0.00,,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
206,Tobias Figueiredo,pt POR,DF,pt Sporting CP,23,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
207,Roberto Firmino,br BRA,FW,eng Liverpool,25,1991,11.7,10,41,18,43.9,3.49,1.53,0.24,0.56,13.7,0,0,1,8.4,7.6,0.19,+1.6,+2.4,Matches
208,Alessandro Florenzi,it ITA,"DF,FW",it Roma,26,1991,7.9,0,5,1,20.0,0.64,0.13,0.00,0.00,23.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
209,Phil Foden,eng ENG,"MF,DF",eng Manchester City,17,2000,2.2,0,1,0,0.0,0.46,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
210,James Forrest,sct SCO,"DF,FW",sct Celtic,26,1991,3.4,0,6,2,33.3,1.76,0.59,0.00,0.00,18.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
211,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,25,1991,4.6,2,12,3,25.0,2.62,0.66,0.17,0.67,24.9,2,0,0,1.0,1.0,0.08,+1.0,+1.0,Matches
212,Hernâni Fortes,pt POR,MF,pt Porto,25,1991,0.2,0,1,0,0.0,5.29,0.00,0.00,,22.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
213,Kostas Fortounis,gr GRE,"FW,MF",gr Olympiacos,24,1992,2.7,0,4,2,50.0,1.46,0.73,0.00,0.00,23.0,1,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
214,Juan Foyth,ar ARG,DF,eng Tottenham,19,1998,1.0,0,1,0,0.0,1.00,0.00,0.00,,7.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
215,Alexander Fransson,se SWE,MF,ch Basel,23,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
216,Fred,br BRA,MF,ua Shakhtar,24,1993,8.0,1,13,5,38.5,1.62,0.62,0.08,0.20,23.8,1,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
217,Fabian Frei,ch SUI,"DF,MF",ch Basel,28,1989,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
218,Marco Friedl,at AUT,DF,de Bayern Munich,19,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
219,Gabi,es ESP,MF,es Atlético Madrid,34,1983,3.9,0,3,1,33.3,0.78,0.26,0.00,0.00,30.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
220,Nicolás Gaitán,ar ARG,MF,es Atlético Madrid,29,1988,1.4,0,4,1,25.0,2.93,0.73,0.00,0.00,14.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
221,Cristian Gamboa,cr CRC,DF,sct Celtic,27,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
222,Kévin Gameiro,fr FRA,FW,es Atlético Madrid,30,1987,1.8,1,6,2,33.3,3.29,1.10,0.17,0.50,12.8,0,0,0,1.8,1.8,0.30,-0.8,-0.8,Matches
223,Ganso,br BRA,MF,es Sevilla,27,1989,0.3,1,2,1,50.0,5.81,2.90,0.50,1.00,19.7,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
224,Gara Garayev,az AZE,MF,az Qarabağ,24,1992,5.8,0,2,0,0.0,0.35,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
225,David de Gea,es ESP,GK,eng Manchester Utd,26,1990,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
226,Johannes Geis,de GER,DF,es Sevilla,23,1993,1.0,0,1,0,0.0,0.99,0.00,0.00,,27.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
227,Anthony Georgiou,cy CYP,MF,eng Tottenham,20,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
228,Pieter Gerkens,be BEL,"FW,MF",be Anderlecht,21,1995,4.5,0,3,1,33.3,0.67,0.22,0.00,0.00,19.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
229,Gerson,br BRA,FW,it Roma,20,1997,2.4,0,8,2,25.0,3.27,0.82,0.00,0.00,16.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
230,Rachid Ghezzal,dz ALG,"MF,FW",fr Monaco,25,1992,1.6,0,1,0,0.0,0.63,0.00,0.00,,30.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
231,Faouzi Ghoulam,dz ALG,DF,it Napoli,26,1991,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
232,Guillaume Gillet,be BEL,MF,gr Olympiacos,33,1984,2.8,0,1,0,0.0,0.36,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
233,Olivier Giroud,fr FRA,FW,eng Chelsea,30,1986,0.7,0,1,0,0.0,1.34,0.00,0.00,,16.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
234,Kamil Glik,pl POL,DF,fr Monaco,29,1988,6.0,1,3,1,33.3,0.50,0.17,0.00,0.00,31.3,0,1,1,0.9,0.1,0.04,+0.1,-0.1,Matches
235,Denis Glushakov,ru RUS,MF,ru Spartak Moscow,30,1987,3.7,1,8,5,62.5,2.14,1.34,0.13,0.20,21.8,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches
236,Diego Godín,uy URU,DF,es Atlético Madrid,31,1986,4.0,0,4,1,25.0,1.00,0.25,0.00,0.00,8.7,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
237,Aleksandr Golovin,ru RUS,MF,ru CSKA Moscow,21,1996,6.0,0,8,1,12.5,1.34,0.17,0.00,0.00,23.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
238,André Gomes,pt POR,MF,es Barcelona,24,1993,1.9,0,2,0,0.0,1.06,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
239,Joe Gomez,eng ENG,DF,eng Liverpool,20,1997,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
240,Maxime Gonalons,fr FRA,MF,it Roma,28,1989,3.4,0,2,1,50.0,0.58,0.29,0.00,0.00,15.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
241,Diogo Gonçalves,pt POR,"FW,MF",pt Benfica,20,1997,3.0,0,7,2,28.6,2.36,0.67,0.00,0.00,22.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
242,Gökhan Gönül,tr TUR,DF,tr Beşiktaş,32,1985,3.2,0,2,0,0.0,0.62,0.00,0.00,,15.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
243,Craig Gordon,sct SCO,GK,sct Celtic,34,1982,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
244,Astemir Gordyushenko,ru RUS,FW,ru CSKA Moscow,20,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
245,Mario Götze,de GER,MF,de Dortmund,25,1992,4.1,0,7,1,14.3,1.70,0.24,0.00,0.00,20.4,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
246,Antoine Griezmann,fr FRA,FW,es Atlético Madrid,26,1991,5.9,2,17,4,23.5,2.89,0.68,0.06,0.25,20.5,3,1,1,2.0,1.2,0.07,0.0,-0.2,Matches
247,Leigh Griffiths,sct SCO,FW,sct Celtic,26,1990,2.8,1,3,2,66.7,1.09,0.73,0.33,0.50,21.4,1,0,0,0.7,0.7,0.24,+0.3,+0.3,Matches
248,Álex Grimaldo,es ESP,DF,pt Benfica,21,1995,3.6,0,6,1,16.7,1.68,0.28,0.00,0.00,28.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
249,Marko Grujić,rs SRB,FW,eng Liverpool,21,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
250,Raúl Gudiño,mx MEX,GK,cy APOEL FC,21,1996,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
251,Raphaël Guerreiro,pt POR,"MF,DF",de Dortmund,23,1993,2.8,1,2,1,50.0,0.71,0.36,0.50,1.00,12.6,0,0,0,0.6,0.6,0.29,+0.4,+0.4,Matches
252,Wilde-Donald Guerrier,ht HAI,"DF,MF",az Qarabağ,28,1989,3.9,0,3,1,33.3,0.76,0.25,0.00,0.00,30.2,2,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
253,Péter Gulácsi,hu HUN,GK,de RB Leipzig,27,1990,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
254,İlkay Gündoğan,de GER,MF,eng Manchester City,26,1990,5.6,2,13,6,46.2,2.33,1.07,0.15,0.33,17.6,0,0,0,1.1,1.1,0.09,+0.9,+0.9,Matches
255,Achraf Hakimi,ma MAR,DF,es Real Madrid,18,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
256,Marcel Halstenberg,de GER,DF,de RB Leipzig,25,1991,5.2,0,2,0,0.0,0.38,0.00,0.00,,12.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
257,Marek Hamšík,sk SVK,MF,it Napoli,30,1987,5.2,0,9,1,11.1,1.74,0.19,0.00,0.00,20.5,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
258,Jasmin Handanović,si SVN,GK,si NK Maribor,39,1978,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
259,Sofiane Hanni,dz ALG,"FW,MF",be Anderlecht,26,1990,5.2,1,10,7,70.0,1.91,1.34,0.10,0.14,20.8,1,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
260,Ridgeciano Haps,sr SUR,DF,nl Feyenoord,24,1993,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
261,Hamdi Harbaoui,tn TUN,FW,be Anderlecht,32,1985,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
262,Eden Hazard,be BEL,"FW,MF",eng Chelsea,26,1991,6.8,3,21,8,38.1,3.09,1.18,0.10,0.25,19.8,0,1,1,2.6,1.8,0.09,+0.4,+0.2,Matches
263,Jordan Henderson,eng ENG,MF,eng Liverpool,27,1990,9.6,0,2,0,0.0,0.21,0.00,0.00,,29.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
264,Pedro Henrique,br BRA,"FW,MF",az Qarabağ,27,1990,3.1,1,6,3,50.0,1.92,0.96,0.17,0.33,24.1,1,0,0,0.7,0.7,0.12,+0.3,+0.3,Matches
265,Lucas Hernández,fr FRA,DF,es Atlético Madrid,21,1996,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
266,Theo Hernández,fr FRA,DF,es Real Madrid,19,1997,1.5,0,1,0,0.0,0.69,0.00,0.00,,21.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
267,Ander Herrera,es ESP,MF,eng Manchester Utd,27,1989,4.2,0,2,0,0.0,0.48,0.00,0.00,,23.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
268,Héctor Herrera,mx MEX,MF,pt Porto,27,1990,5.9,1,7,2,28.6,1.19,0.34,0.14,0.50,18.3,0,0,0,1.1,1.1,0.15,-0.1,-0.1,Matches
269,Son Heung-min,kr KOR,"FW,MF",eng Tottenham,25,1992,4.7,4,25,9,36.0,5.28,1.90,0.16,0.44,17.1,1,0,0,2.8,2.8,0.11,+1.2,+1.2,Matches
270,Gonzalo Higuaín,ar ARG,FW,it Juventus,29,1987,9.2,5,22,12,54.5,2.39,1.30,0.18,0.33,15.0,0,1,2,5.9,4.3,0.20,-0.9,-0.3,Matches
271,Dino Hotić,ba BIH,"MF,FW",si NK Maribor,22,1995,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
272,Mats Hummels,de GER,DF,de Bayern Munich,28,1988,7.5,1,19,4,21.1,2.52,0.53,0.05,0.25,12.9,0,0,0,1.3,1.3,0.07,-0.3,-0.3,Matches
273,Badavi Huseynov,az AZE,DF,az Qarabağ,26,1991,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
274,Atiba Hutchinson,ca CAN,MF,tr Beşiktaş,34,1983,6.3,0,1,1,100.0,0.16,0.16,0.00,0.00,17.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
275,Elseid Hysaj,al ALB,DF,it Napoli,23,1994,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
276,Zlatan Ibrahimović,se SWE,FW,eng Manchester Utd,35,1981,0.2,0,2,0,0.0,11.25,0.00,0.00,,21.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
277,Sergei Ignashevich,ru RUS,DF,ru CSKA Moscow,38,1979,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
278,Stefan Ilsanker,at AUT,"DF,MF",de RB Leipzig,28,1989,2.9,0,4,0,0.0,1.37,0.00,0.00,,24.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
279,Danny Ings,eng ENG,FW,eng Liverpool,25,1992,0.6,0,2,2,100.0,3.33,3.33,0.00,0.00,10.6,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Matches
280,Andrés Iniesta,es ESP,MF,es Barcelona,33,1984,6.9,0,8,0,0.0,1.15,0.00,0.00,,21.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
281,Lorenzo Insigne,it ITA,FW,it Napoli,26,1991,4.3,3,16,8,50.0,3.68,1.84,0.19,0.38,22.4,1,0,0,1.0,1.0,0.06,+2.0,+2.0,Matches
282,Alexander Isak,se SWE,FW,de Dortmund,17,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
283,Isco,es ESP,MF,es Real Madrid,25,1992,8.2,0,22,9,40.9,2.69,1.10,0.00,0.00,19.6,0,0,0,2.2,2.2,0.10,-2.2,-2.2,Matches
284,Ismaily,br BRA,DF,ua Shakhtar,27,1990,7.7,1,4,1,25.0,0.52,0.13,0.25,1.00,18.5,0,0,0,0.6,0.6,0.14,+0.4,+0.4,Matches
285,Afran Ismayilov,az AZE,MF,az Qarabağ,28,1988,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
286,Cedric Itten,ch SUI,MF,ch Basel,20,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
287,Jardel,br BRA,DF,pt Benfica,31,1986,4.0,0,4,0,0.0,1.00,0.00,0.00,,9.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
288,Jemerson,br BRA,DF,fr Monaco,24,1992,6.0,0,2,0,0.0,0.33,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
289,Gabriel Jesus,br BRA,FW,eng Manchester City,20,1997,6.9,4,11,5,45.5,1.60,0.73,0.36,0.80,7.0,0,0,0,3.3,3.3,0.30,+0.7,+0.7,Matches
290,Juan Jesus,br BRA,DF,it Roma,26,1991,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
291,Raúl Jiménez,mx MEX,FW,pt Benfica,26,1991,3.4,0,9,3,33.3,2.63,0.88,0.00,0.00,16.3,0,0,0,1.1,1.1,0.12,-1.1,-1.1,Matches
292,Jonas,br BRA,"FW,MF",pt Benfica,33,1984,3.2,0,14,2,14.3,4.39,0.63,0.00,0.00,20.7,2,0,0,1.4,1.4,0.10,-1.4,-1.4,Matches
