Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial_Duels_Won,Aerial_Duels_Lost,Aerial_Duels_Won%,Matches
127,Philippe Coutinho,br BRA,"FW,MF",es Barcelona,28,1992,1.5,0,0,0,0,1,0,4,1,0,0,0,0,5,1,2,33.3,Matches
128,Enzo Crivelli,fr FRA,FW,tr Başakşehir,25,1995,2.7,2,0,0,3,3,1,0,0,0,0,0,0,4,8,13,38.1,Matches
129,Juan Cuadrado,co COL,DF,it Juventus,32,1988,6.1,3,0,0,9,15,1,59,5,8,0,0,0,31,5,0,100.0,Matches
130,Mickaël Cuisance,fr FRA,"MF,FW",fr Marseille,20,1999,2.6,0,0,0,3,5,0,6,2,5,0,0,0,18,2,2,50.0,Matches
131,Szymon Czyż,pl POL,MF,it Lazio,19,2001,0.3,1,0,0,1,1,0,0,0,3,0,0,0,1,1,2,33.3,Matches
132,Danilo D'Ambrosio,it ITA,DF,it Inter,31,1988,3.4,1,0,0,6,4,1,4,7,3,0,0,0,21,4,4,50.0,Matches
133,Damien Da Silva,fr FRA,DF,fr Rennes,32,1988,5.8,2,0,0,7,0,0,0,8,2,0,0,0,31,10,9,52.6,Matches
134,Colin Dagba,fr FRA,DF,fr Paris S-G,21,1998,2.5,1,0,0,1,2,0,1,3,5,0,0,0,8,0,0,,Matches
135,Mahmoud Dahoud,de GER,MF,de Dortmund,24,1996,5.4,0,0,0,9,3,0,2,5,10,0,0,0,39,1,10,9.1,Matches
136,Patson Daka,zm ZAM,FW,at RB Salzburg,21,1998,2.3,0,0,0,2,7,1,3,0,2,0,0,0,9,2,8,20.0,Matches
137,Danilo,br BRA,DF,it Juventus,29,1991,6.3,3,0,0,15,2,0,1,20,10,0,0,0,43,8,5,61.5,Matches
138,Matteo Darmian,it ITA,DF,it Inter,30,1989,1.9,0,0,0,2,4,2,7,2,2,0,0,0,8,3,3,50.0,Matches
139,Alphonso Davies,ca CAN,DF,de Bayern Munich,19,2000,3.6,0,0,0,5,3,1,8,6,3,0,0,0,34,2,1,66.7,Matches
140,Kevin De Bruyne,be BEL,"MF,FW",eng Manchester City,29,1991,7.4,2,0,0,11,9,1,42,2,3,0,0,0,38,3,3,50.0,Matches
141,Charles De Ketelaere,be BEL,"FW,DF",be Club Brugge,19,2001,5.1,0,0,0,7,5,3,8,3,8,1,0,0,19,5,14,26.3,Matches
142,Konrad De La Fuente,us USA,FW,es Barcelona,19,2001,0.2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,,Matches
143,Romain Del Castillo,fr FRA,"FW,MF",fr Rennes,24,1996,1.5,1,0,0,5,1,0,3,3,3,0,0,0,7,1,1,50.0,Matches
144,Thomas Delaney,dk DEN,"MF,DF",de Dortmund,28,1991,4.8,0,0,0,11,6,0,3,4,8,0,0,0,29,8,7,53.3,Matches
145,Simon Deli,ci CIV,DF,be Club Brugge,28,1991,3.5,0,0,0,2,1,0,0,5,0,0,0,0,19,6,2,75.0,Matches
146,Moussa Dembélé,fr FRA,"FW,MF",es Atlético Madrid,24,1996,0.5,0,0,0,0,1,0,1,0,0,0,0,0,1,5,3,62.5,Matches
147,Ousmane Dembélé,fr FRA,FW,es Barcelona,23,1997,4.2,0,0,0,1,5,2,11,2,1,0,0,0,12,1,3,25.0,Matches
148,Merih Demiral,tr TUR,DF,it Juventus,22,1998,4.4,4,1,1,10,3,0,0,9,3,0,1,0,18,11,2,84.6,Matches
149,Emmanuel Dennis,ng NGA,"FW,MF",be Club Brugge,22,1997,3.8,2,0,0,11,3,4,7,1,1,0,0,0,10,3,13,18.8,Matches
150,Dentinho,br BRA,FW,ua Shakhtar,31,1989,1.8,0,0,0,3,4,0,1,2,0,0,0,0,8,0,7,0.0,Matches
151,Fabio Depaoli,it ITA,DF,it Atalanta,23,1997,0.1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,,Matches
152,Sergiño Dest,us USA,DF,es Barcelona,19,2000,6.5,0,0,0,4,5,1,18,2,7,0,0,0,25,3,5,37.5,Matches
153,Ángel Di María,ar ARG,"FW,MF",fr Paris S-G,32,1988,7.7,0,1,0,5,12,2,42,8,10,1,0,0,44,0,2,0.0,Matches
154,Abdou Diallo,sn SEN,DF,fr Paris S-G,24,1996,5.6,0,0,0,8,1,0,8,5,9,0,1,0,37,7,7,50.0,Matches
155,Amad Diallo,ci CIV,FW,it Atalanta,18,2002,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,100.0,Matches
156,Rúben Dias,pt POR,DF,eng Manchester City,23,1997,10.8,1,0,0,12,5,0,0,16,8,0,0,0,37,21,12,63.6,Matches
157,Krépin Diatta,sn SEN,"MF,FW",be Club Brugge,21,1999,4.6,1,0,0,7,11,0,11,5,5,0,0,0,25,13,10,56.5,Matches
158,Luis Díaz,co COL,"FW,MF",pt Porto,23,1997,5.0,2,0,0,8,19,2,4,2,3,0,0,0,15,4,13,23.5,Matches
159,Dénes Dibusz,hu HUN,GK,hu Ferencváros,29,1990,6.0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,100.0,Matches
160,Berat Djimsiti,al ALB,DF,it Atalanta,27,1993,8.0,2,0,0,5,4,0,1,24,4,0,0,0,42,26,9,74.3,Matches
161,Dodô,br BRA,DF,ua Shakhtar,21,1998,6.0,0,0,0,1,11,0,10,12,4,0,0,0,40,3,4,42.9,Matches
162,Jeremy Doku,be BEL,"FW,MF",fr Rennes,18,2002,4.5,0,0,0,2,9,2,16,2,3,0,0,0,30,1,7,12.5,Matches
163,Tommy Doyle,eng ENG,MF,eng Manchester City,18,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
164,Mohamed Dräger,tn TUN,DF,gr Olympiacos,24,1996,0.7,0,0,0,1,0,0,2,0,2,0,0,0,3,0,1,0.0,Matches
165,Radu Drăgușin,ro ROU,DF,it Juventus,18,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
166,Julian Draxler,de GER,"FW,MF",fr Paris S-G,26,1993,3.0,1,0,0,7,3,1,5,7,0,0,0,0,27,2,3,40.0,Matches
167,Anders Dreyer,dk DEN,"FW,MF",dk Midtjylland,22,1998,5.5,0,0,0,4,5,1,19,4,1,1,0,0,16,2,5,28.6,Matches
168,Sebastián Driussi,ar ARG,"MF,FW",ru Zenit,24,1996,3.1,0,0,0,2,6,0,7,3,3,0,0,0,25,5,6,45.5,Matches
169,Hugo Duro,es ESP,FW,es Real Madrid,20,1999,0.2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,,Matches
170,Lasha Dvali,ge GEO,DF,hu Ferencváros,25,1995,4.1,0,0,0,3,4,1,0,12,2,0,0,1,29,1,3,25.0,Matches
171,Paulo Dybala,ar ARG,"FW,MF",it Juventus,26,1993,2.4,0,0,0,2,5,3,2,1,0,0,0,0,10,0,1,0.0,Matches
172,Artem Dzyuba,ru RUS,FW,ru Zenit,31,1988,3.8,0,0,0,8,1,2,1,0,0,0,0,0,5,38,12,76.0,Matches
173,Éder,pt POR,FW,ru Loko Moscow,32,1987,2.8,0,0,0,3,6,4,1,0,0,0,0,0,6,13,11,54.2,Matches
174,Ederson,br BRA,GK,eng Manchester City,26,1993,12.0,0,0,0,0,2,0,0,0,0,0,0,0,20,2,0,100.0,Matches
175,Jurgen Ekkelenkamp,nl NED,MF,nl Ajax,20,2000,1.0,0,0,0,1,2,0,1,2,0,0,0,0,9,0,3,0.0,Matches
176,Nico Elvedi,ch SUI,DF,de Gladbach,23,1996,6.9,0,0,0,5,1,1,0,11,6,0,0,0,26,13,5,72.2,Matches
177,Breel Embolo,ch SUI,"FW,MF",de Gladbach,23,1997,3.3,0,0,0,8,11,3,0,2,1,0,0,0,12,6,4,60.0,Matches
178,Youssef En-Nesyri,ma MAR,FW,es Sevilla,23,1997,4.3,1,0,0,2,9,2,1,2,0,0,0,0,10,9,17,34.6,Matches
179,Alexandru Epureanu,md MDA,DF,tr Başakşehir,33,1986,4.5,1,0,0,6,2,1,1,10,2,0,0,0,17,7,8,46.7,Matches
180,Christian Eriksen,dk DEN,"MF,FW",it Inter,28,1992,1.1,0,0,0,0,1,0,6,3,0,0,0,0,7,2,0,100.0,Matches
181,Aleksandr Erokhin,ru RUS,"MF,FW",ru Zenit,30,1989,3.0,0,0,0,7,1,3,4,4,3,0,0,0,13,4,9,30.8,Matches
182,Gonzalo Escalante,ar ARG,MF,it Lazio,27,1993,1.6,1,0,0,3,0,0,0,4,1,0,0,0,11,0,0,,Matches
183,Sergio Escudero,es ESP,DF,es Sevilla,30,1989,2.0,0,0,0,2,3,0,7,2,0,0,0,0,10,2,1,66.7,Matches
184,Evander,br BRA,"MF,FW",dk Midtjylland,22,1998,1.7,0,0,0,2,1,0,14,1,1,0,0,0,8,2,2,50.0,Matches
185,Evanilson,br BRA,"FW,DF",pt Porto,20,1999,0.9,0,0,0,1,1,0,0,0,0,0,0,0,3,1,6,14.3,Matches
186,Fabinho,br BRA,"DF,MF",eng Liverpool,26,1993,6.2,0,0,0,9,2,0,0,13,13,0,0,0,48,7,8,46.7,Matches
187,Mohamed Fares,dz ALG,DF,it Lazio,24,1996,3.8,1,0,0,7,3,0,12,8,4,0,0,0,17,5,3,62.5,Matches
188,Ansu Fati,es ESP,FW,es Barcelona,17,2002,1.8,0,0,0,2,2,0,1,1,1,1,0,0,3,1,0,100.0,Matches
189,Felipe,br BRA,DF,es Atlético Madrid,31,1989,4.3,0,0,0,3,1,0,0,7,6,0,1,1,21,16,4,80.0,Matches
190,Luiz Felipe,it ITA,DF,it Lazio,23,1997,2.0,0,0,0,3,0,0,0,4,3,0,0,0,10,3,2,60.0,Matches
191,João Félix,pt POR,"FW,MF",es Atlético Madrid,20,1999,7.8,0,0,0,5,18,1,7,4,5,0,0,0,27,11,25,30.6,Matches
192,Bruno Fernandes,pt POR,MF,eng Manchester Utd,25,1994,4.9,1,0,0,4,9,1,33,4,6,0,0,0,33,2,5,28.6,Matches
193,Matheus Fernandes,br BRA,MF,es Barcelona,22,1998,0.2,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0.0,Matches
194,Carlos Fernández,es ESP,FW,es Sevilla,24,1996,0.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,100.0,Matches
195,Fernandinho,br BRA,MF,eng Manchester City,35,1985,3.8,2,0,0,14,5,0,2,7,2,0,0,0,25,8,2,80.0,Matches
196,Fernando,br BRA,"MF,DF",es Sevilla,33,1987,5.5,1,0,0,4,4,0,0,10,3,0,0,0,30,9,6,60.0,Matches
197,Fernando,br BRA,FW,ua Shakhtar,21,1999,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,50.0,Matches
198,Roberto Firmino,br BRA,"FW,MF",eng Liverpool,28,1991,3.7,0,0,0,4,0,0,1,2,2,0,0,0,20,7,5,58.3,Matches
199,Junior Firpo,do DOM,DF,es Barcelona,23,1996,2.9,1,0,0,2,3,1,4,2,4,0,0,0,20,2,1,66.7,Matches
200,Alessandro Florenzi,it ITA,DF,fr Paris S-G,29,1991,9.0,0,0,0,5,4,0,24,10,6,0,0,0,42,4,9,30.8,Matches
201,Phil Foden,eng ENG,"FW,MF",eng Manchester City,20,2000,11.8,0,0,0,6,13,2,47,9,10,0,0,0,60,6,19,24.0,Matches
202,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,28,1991,5.1,1,0,0,8,6,5,9,1,1,0,0,0,11,3,2,60.0,Matches
203,Kostas Fortounis,gr GRE,"FW,MF",gr Olympiacos,27,1992,3.2,2,0,0,3,10,4,13,2,3,0,0,0,15,5,12,29.4,Matches
204,Timothy Fosu-Mensah,nl NED,DF,eng Manchester Utd,22,1998,0.3,0,0,0,0,1,0,0,2,1,0,0,0,3,0,0,,Matches
205,Gianluca Frabotta,it ITA,DF,it Juventus,21,1999,0.2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,,Matches
206,Lassina Franck Traoré,bf BFA,FW,nl Ajax,19,2001,2.2,1,0,0,12,5,2,0,1,0,1,0,0,8,15,15,50.0,Matches
207,Fred,br BRA,MF,eng Manchester Utd,27,1993,3.8,2,1,1,13,5,0,0,7,3,0,0,0,32,1,2,33.3,Matches
208,Remo Freuler,ch SUI,MF,it Atalanta,28,1992,5.8,1,1,0,7,6,0,2,11,8,0,0,0,64,5,2,71.4,Matches
209,Abraham Frimpong,gh GHA,DF,hu Ferencváros,27,1993,2.0,1,0,0,1,0,0,0,4,2,0,1,0,12,0,1,0.0,Matches
210,Roberto Gagliardini,it ITA,MF,it Inter,26,1994,2.8,3,0,0,6,3,0,3,5,1,0,0,0,10,7,0,100.0,Matches
211,Idrissa Gana Gueye,sn SEN,MF,fr Paris S-G,30,1989,5.4,4,2,1,12,8,0,0,5,10,0,0,0,36,3,3,50.0,Matches
212,Eric García,es ESP,DF,eng Manchester City,19,2001,2.3,1,0,0,2,0,0,0,3,1,0,0,0,14,4,2,66.7,Matches
213,Yuri Gazinskiy,ru RUS,MF,ru Krasnodar,31,1989,4.2,0,0,0,4,4,0,4,13,1,0,0,0,35,8,2,80.0,Matches
214,Yann Gboho,fr FRA,MF,fr Rennes,19,2001,1.1,0,0,0,1,2,0,2,1,1,0,0,0,6,2,0,100.0,Matches
215,David de Gea,es ESP,GK,eng Manchester Utd,29,1990,5.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
216,Valère Germain,fr FRA,"FW,MF",fr Marseille,30,1990,2.2,0,0,0,1,3,3,1,1,0,0,0,0,4,7,16,30.4,Matches
217,Billy Gilmour,sct SCO,MF,eng Chelsea,19,2001,1.1,0,0,0,1,1,0,1,2,0,0,0,0,5,1,0,100.0,Matches
218,Matthias Ginter,de GER,DF,de Gladbach,26,1994,8.0,0,0,0,1,2,0,1,5,3,0,0,0,32,16,6,72.7,Matches
219,Olivier Giroud,fr FRA,FW,eng Chelsea,33,1986,2.9,0,0,0,7,6,2,0,2,1,1,0,0,6,8,13,38.1,Matches
220,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,25,1995,4.0,1,0,0,8,3,3,8,6,1,0,0,0,10,6,4,60.0,Matches
221,Pierluigi Gollini,it ITA,GK,it Atalanta,25,1995,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,100.0,Matches
222,Eulânio Ângelo Chipela Gomes,gw GNB,DF,pt Porto,26,1994,1.5,1,0,0,3,2,0,7,2,1,0,0,0,12,1,1,50.0,Matches
223,Joe Gomez,eng ENG,DF,eng Liverpool,23,1997,3.0,0,0,0,2,2,0,0,5,2,0,0,0,24,14,1,93.3,Matches
224,Papu Gómez,ar ARG,"MF,FW",it Atalanta,32,1988,5.0,0,0,0,3,11,0,31,2,2,0,0,0,30,1,4,20.0,Matches
225,Papu Gómez,ar ARG,"MF,FW",es Sevilla,32,1988,1.0,0,0,0,0,0,0,5,1,1,0,0,0,6,0,0,,Matches
226,Sergi Gómez,es ESP,DF,es Sevilla,28,1992,2.2,1,0,0,2,1,0,0,1,0,0,1,0,5,4,3,57.1,Matches
227,Alfred Gomis,sn SEN,GK,fr Rennes,26,1993,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
228,Álvaro González,es ESP,DF,fr Marseille,30,1990,6.0,1,0,0,2,4,1,2,7,7,0,0,1,26,10,11,47.6,Matches
229,Leon Goretzka,de GER,MF,de Bayern Munich,25,1995,4.8,1,0,0,10,10,1,2,13,5,1,0,0,24,9,3,75.0,Matches
230,Yevgeni Gorodov,ru RUS,GK,ru Krasnodar,34,1985,2.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,Matches
231,Robin Gosens,de GER,DF,it Atalanta,26,1994,6.3,1,0,0,9,9,2,12,6,4,0,1,0,35,9,7,56.3,Matches
232,Ryan Gravenberch,nl NED,MF,nl Ajax,18,2002,5.9,2,1,1,10,7,0,10,11,4,0,0,0,38,7,8,46.7,Matches
233,Mason Greenwood,eng ENG,FW,eng Manchester Utd,18,2001,2.3,0,0,0,2,3,0,1,1,0,1,0,0,13,1,2,33.3,Matches
234,Clément Grenier,fr FRA,MF,fr Rennes,29,1991,2.5,2,0,0,7,5,0,10,2,5,0,0,0,8,2,0,100.0,Matches
235,Antoine Griezmann,fr FRA,"FW,MF",es Barcelona,29,1991,5.6,1,0,0,2,4,2,1,5,1,1,0,0,20,3,3,50.0,Matches
236,Marko Grujić,rs SRB,MF,pt Porto,24,1996,4.3,3,1,1,10,5,0,1,5,2,0,0,0,28,21,9,70.0,Matches
237,Nemanja Gudelj,rs SRB,"MF,DF",es Sevilla,28,1991,5.5,1,0,0,3,4,0,0,4,3,0,0,0,33,10,4,71.4,Matches
238,Raphaël Guerreiro,pt POR,DF,de Dortmund,26,1993,7.4,0,0,0,3,4,0,18,5,4,0,0,0,34,3,3,50.0,Matches
239,Pape Gueye,sn SEN,MF,fr Marseille,21,1999,1.9,1,0,0,1,4,0,0,7,3,0,0,0,20,3,4,42.9,Matches
240,Serhou Guirassy,gn GUI,FW,fr Rennes,24,1996,3.8,0,0,0,11,13,1,0,1,0,0,0,0,9,11,20,35.5,Matches
241,Péter Gulácsi,hu HUN,GK,de RB Leipzig,30,1990,8.0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,,Matches
242,Fredrik Gulbrandsen,no NOR,FW,tr Başakşehir,27,1992,2.3,0,0,0,0,4,2,2,0,1,0,0,0,7,1,2,33.3,Matches
243,İlkay Gündoğan,de GER,MF,eng Manchester City,29,1990,10.8,2,0,0,16,9,0,7,11,4,0,0,0,79,7,7,50.0,Matches
244,Mert Günok,tr TUR,GK,tr Başakşehir,31,1989,6.0,1,0,0,1,0,0,0,0,0,0,1,0,9,2,0,100.0,Matches
245,Erling Haaland,no NOR,FW,de Dortmund,20,2000,7.8,2,0,0,4,6,1,6,3,0,1,0,0,22,8,7,53.3,Matches
246,Munir El Haddadi,ma MAR,"FW,MF",es Sevilla,24,1995,3.3,0,0,0,6,9,5,6,1,1,0,0,0,15,0,9,0.0,Matches
247,Amadou Haidara,ml MLI,"MF,DF",de RB Leipzig,22,1998,4.7,1,0,0,5,6,1,3,9,8,0,0,0,27,8,6,57.1,Matches
248,Achraf Hakimi,ma MAR,"DF,MF",it Inter,21,1998,4.0,1,0,0,2,5,1,19,7,4,0,0,1,25,5,4,55.6,Matches
249,Marcel Halstenberg,de GER,DF,de RB Leipzig,28,1991,2.0,0,0,0,2,2,0,1,3,1,0,0,0,10,4,0,100.0,Matches
250,Samir Handanović,si SVN,GK,it Inter,36,1984,6.0,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,100.0,Matches
251,Jesper Hansen,dk DEN,GK,dk Midtjylland,35,1985,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
252,Denys Harmash,ua UKR,"MF,FW",ua Dynamo Kyiv,30,1990,1.7,1,0,0,7,2,1,2,2,4,0,0,0,8,0,3,0.0,Matches
253,Hans Hateboer,nl NED,DF,it Atalanta,26,1994,5.9,1,0,0,4,6,1,5,7,4,0,0,0,20,11,8,57.9,Matches
254,Kai Havertz,de GER,"MF,FW",eng Chelsea,21,1999,8.7,1,0,0,14,16,3,5,9,10,0,0,0,40,25,29,46.3,Matches
255,Eden Hazard,be BEL,FW,es Real Madrid,29,1991,3.0,0,0,0,1,9,0,2,2,0,0,0,0,7,0,4,0.0,Matches
256,Thorgan Hazard,be BEL,"FW,MF",de Dortmund,27,1993,4.9,0,0,0,5,6,2,18,3,7,1,0,0,18,2,9,18.2,Matches
257,Hwang Hee-chan,kr KOR,FW,de RB Leipzig,24,1996,1.0,0,0,0,2,5,1,2,2,0,0,0,0,1,0,4,0.0,Matches
258,Marcel Heister,de GER,DF,hu Ferencváros,28,1992,4.3,1,0,0,7,8,1,12,6,6,0,0,0,18,3,6,33.3,Matches
259,Dean Henderson,eng ENG,GK,eng Manchester Utd,23,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
260,Jordan Henderson,eng ENG,"MF,DF",eng Liverpool,30,1990,4.0,2,0,0,3,1,0,10,7,1,0,0,0,27,4,3,57.1,Matches
261,Benjamin Henrichs,de GER,"DF,FW",de RB Leipzig,23,1997,1.3,2,0,0,7,1,0,2,2,3,0,0,0,7,5,1,83.3,Matches
262,Dalbert Henrique,br BRA,"DF,FW",fr Rennes,26,1993,2.5,2,1,1,7,2,0,9,2,1,0,2,0,11,3,6,33.3,Matches
263,Luis Henrique,br BRA,"FW,MF",fr Marseille,18,2001,1.1,0,0,0,1,1,1,2,1,1,0,0,0,7,1,0,100.0,Matches
264,Mario Hermoso,es ESP,DF,es Atlético Madrid,25,1995,3.9,1,0,0,7,4,0,0,7,7,0,0,0,24,7,5,58.3,Matches
265,Lucas Hernández,fr FRA,DF,de Bayern Munich,24,1996,7.7,2,0,0,10,12,0,9,5,16,0,0,0,43,11,8,57.9,Matches
266,Ander Herrera,es ESP,MF,fr Paris S-G,30,1989,6.0,3,0,0,9,14,0,4,13,12,0,0,0,44,2,7,22.2,Matches
267,Héctor Herrera,mx MEX,MF,es Atlético Madrid,30,1990,3.3,1,0,0,6,4,0,10,6,3,0,1,0,26,5,8,38.5,Matches
268,Patrick Herrmann,de GER,"FW,MF",de Gladbach,29,1991,0.7,0,0,0,0,1,0,0,1,0,0,0,0,7,0,4,0.0,Matches
269,Marwin Hitz,ch SUI,GK,de Dortmund,32,1987,6.0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,100.0,Matches
270,Wesley Hoedt,nl NED,DF,it Lazio,26,1994,5.4,2,0,0,4,3,0,1,7,8,0,0,0,26,11,10,52.4,Matches
271,Jonas Hofmann,de GER,FW,de Gladbach,28,1992,4.8,0,0,0,3,5,4,18,2,2,0,0,0,19,2,2,50.0,Matches
272,José Holebas,gr GRE,DF,gr Olympiacos,36,1984,4.8,1,0,0,5,3,1,8,11,5,0,1,0,18,9,4,69.2,Matches
273,Ethan Horvath,us USA,GK,be Club Brugge,25,1995,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100.0,Matches
274,Callum Hudson-Odoi,eng ENG,"FW,DF",eng Chelsea,19,2000,3.8,0,0,0,3,1,1,12,4,4,0,0,0,22,3,1,75.0,Matches
275,Mats Hummels,de GER,DF,de Dortmund,31,1988,8.8,1,0,0,5,2,0,1,19,5,0,0,0,45,22,11,66.7,Matches
276,Adrien Hunou,fr FRA,"FW,MF",fr Rennes,26,1994,1.0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,6,0.0,Matches
277,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,36,1983,0.4,0,0,0,1,0,1,0,0,0,0,0,0,1,4,2,66.7,Matches
278,Daniel Høegh,dk DEN,DF,dk Midtjylland,29,1991,1.0,0,0,0,1,0,0,0,4,2,0,0,0,10,6,3,66.7,Matches
279,Mauro Icardi,ar ARG,FW,fr Paris S-G,27,1993,2.7,1,0,0,3,1,0,0,3,0,1,0,0,9,7,2,77.8,Matches
280,Oussama Idrissi,ma MAR,"FW,DF",es Sevilla,24,1996,1.7,1,0,0,2,4,0,1,0,4,0,0,0,9,1,2,33.3,Matches
281,Odion Ighalo,ng NGA,DF,eng Manchester Utd,31,1989,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
282,Vladislav Ignatyev,ru RUS,"MF,FW",ru Loko Moscow,33,1987,4.3,1,0,0,4,15,2,2,7,5,0,0,0,14,4,7,36.4,Matches
283,Josip Iličić,si SVN,"FW,MF",it Atalanta,32,1988,3.1,1,0,0,2,11,2,11,1,2,0,0,0,25,2,2,50.0,Matches
284,Ciro Immobile,it ITA,FW,it Lazio,30,1990,4.6,0,0,0,6,9,4,1,1,1,2,0,0,11,2,4,33.3,Matches
285,Nikita Iosifov,ru RUS,MF,ru Loko Moscow,19,2001,0.2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,Matches
286,Isael,br BRA,"FW,MF",hu Ferencváros,32,1988,4.0,1,0,0,8,5,1,5,5,3,0,0,0,25,0,1,0.0,Matches
287,Gustav Isaksen,dk DEN,"MF,FW",dk Midtjylland,19,2001,0.5,0,0,0,0,2,0,2,2,0,0,0,0,2,0,2,0.0,Matches
288,Isco,es ESP,"FW,MF",es Real Madrid,28,1992,1.1,0,0,0,2,0,1,1,3,0,0,0,0,6,2,0,100.0,Matches
289,Daniel James,wls WAL,FW,eng Manchester Utd,22,1997,0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,Matches
290,Manjrekar James,ca CAN,DF,dk Midtjylland,26,1993,1.0,0,0,0,1,0,0,0,3,4,0,0,0,7,1,1,50.0,Matches
291,Reece James,eng ENG,DF,eng Chelsea,20,1999,6.3,0,0,0,11,4,2,37,4,15,0,0,0,34,13,12,52.0,Matches
292,Tony Jantschke,de GER,DF,de Gladbach,30,1990,0.6,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,,Matches
293,Gabriel Jesus,br BRA,FW,eng Manchester City,23,1997,3.0,1,0,0,1,7,2,1,2,0,0,0,0,14,5,3,62.5,Matches
294,Curtis Jones,eng ENG,MF,eng Liverpool,19,2001,4.5,1,0,0,7,8,1,1,7,3,0,0,0,27,4,5,44.4,Matches
295,Frenkie de Jong,nl NED,"MF,DF",es Barcelona,23,1997,6.5,1,0,0,1,7,0,1,15,5,1,0,0,35,7,2,77.8,Matches
296,Luuk de Jong,nl NED,FW,es Sevilla,29,1990,4.2,0,0,0,5,5,0,0,1,1,1,0,0,15,26,13,66.7,Matches
297,Joan Jordán,es ESP,MF,es Sevilla,26,1994,4.5,4,0,0,10,6,0,18,6,7,0,0,0,35,3,5,37.5,Matches
298,Jorginho,it ITA,MF,eng Chelsea,28,1991,11.4,4,0,0,14,11,0,3,26,17,0,0,0,76,5,17,22.7,Matches
299,Diogo Jota,pt POR,FW,eng Liverpool,23,1996,6.0,0,0,0,8,17,2,5,2,2,0,0,0,28,8,14,36.4,Matches
300,Luka Jović,rs SRB,FW,es Real Madrid,22,1997,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches
301,Vinicius Júnior,br BRA,FW,es Real Madrid,20,2000,7.0,1,0,0,13,12,2,14,1,8,1,0,0,30,0,2,0.0,Matches
302,Zlatko Junuzović,at AUT,MF,at RB Salzburg,32,1987,5.1,0,0,0,12,10,0,6,13,9,0,0,0,38,4,13,23.5,Matches
303,Sory Kaba,gn GUI,FW,dk Midtjylland,25,1995,5.1,1,0,0,6,12,6,0,3,3,0,0,0,16,28,41,40.6,Matches
304,Ozan Kabak,tr TUR,DF,eng Liverpool,20,2000,3.5,1,0,0,2,1,0,0,6,3,0,0,0,20,3,6,33.3,Matches
305,İrfan Kahveci,tr TUR,MF,tr Başakşehir,25,1995,5.4,0,0,0,7,3,0,8,3,3,0,0,0,23,6,4,60.0,Matches
306,François Kamano,gn GUI,MF,ru Loko Moscow,24,1996,2.0,0,0,0,3,7,1,2,0,3,0,0,0,16,2,3,40.0,Matches
307,Boubacar Kamara,fr FRA,MF,fr Marseille,20,1999,4.3,2,0,0,11,6,0,1,8,5,0,0,0,31,8,3,72.7,Matches
308,Ruslan Kambolov,ru RUS,MF,ru Krasnodar,30,1990,0.2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,Matches
309,Kevin Kampl,si SVN,MF,de RB Leipzig,29,1990,4.1,0,0,0,12,4,0,0,6,4,0,0,0,26,4,1,80.0,Matches
310,N'Golo Kanté,fr FRA,MF,eng Chelsea,29,1991,7.9,1,0,0,11,5,0,3,14,8,0,0,0,73,10,11,47.6,Matches
