Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
146,Moussa Dembélé,fr FRA,FW,fr Lyon,23,1996,6.9,2,13,3,23.1,1.87,0.43,0.15,0.67,16.9,0,0,0,1.3,1.3,0.10,+0.7,+0.7,Matches
147,Ousmane Dembélé,fr FRA,FW,es Barcelona,22,1997,1.5,0,4,1,25.0,2.65,0.66,0.00,0.00,20.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
148,Merih Demiral,tr TUR,DF,it Juventus,21,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
149,Kerem Demirbay,de GER,MF,de Leverkusen,26,1993,4.1,0,11,1,9.1,2.66,0.24,0.00,0.00,23.5,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
150,Diego Demme,de GER,MF,de RB Leipzig,27,1991,4.1,1,4,1,25.0,0.99,0.25,0.25,1.00,17.5,0,0,0,0.6,0.6,0.15,+0.4,+0.4,Matches
151,Diego Demme,de GER,MF,it Napoli,27,1991,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
152,Jason Denayer,be BEL,"DF,MF",fr Lyon,24,1995,8.7,0,2,0,0.0,0.23,0.00,0.00,,8.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
153,Emmanuel Dennis,ng NGA,"FW,MF",be Club Brugge,21,1997,5.0,2,16,6,37.5,3.17,1.19,0.13,0.33,16.8,0,0,0,2.6,2.6,0.16,-0.6,-0.6,Matches
154,Dentinho,br BRA,"FW,DF",ua Shakhtar,30,1989,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
155,Sergiño Dest,us USA,DF,nl Ajax,18,2000,4.5,0,3,1,33.3,0.67,0.22,0.00,0.00,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
156,Sébastien Dewaest,be BEL,DF,be Genk,28,1991,4.0,0,3,1,33.3,0.75,0.25,0.00,0.00,9.9,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
157,Giovanni Di Lorenzo,it ITA,"DF,MF",it Napoli,25,1993,8.0,0,4,0,0.0,0.50,0.00,0.00,,16.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
158,Ángel Di María,ar ARG,"FW,MF",fr Paris S-G,31,1988,8.3,3,20,10,50.0,2.42,1.21,0.15,0.30,20.2,2,0,0,2.7,2.7,0.14,+0.3,+0.3,Matches
159,Moussa Diaby,fr FRA,"MF,FW",de Leverkusen,20,1999,2.0,0,6,2,33.3,3.00,1.00,0.00,0.00,23.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
160,Mbaye Diagne,sn SEN,FW,be Club Brugge,27,1991,0.5,0,1,0,0.0,2.14,0.00,0.00,,38.3,0,0,1,0.8,0.0,0.03,-0.8,0.0,Matches
161,Mouctar Diakhaby,gn GUI,DF,es Valencia,22,1996,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
162,Abdou Diallo,sn SEN,DF,fr Paris S-G,23,1996,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
163,Rúben Dias,pt POR,DF,pt Benfica,22,1997,6.0,0,1,0,0.0,0.17,0.00,0.00,,9.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
164,Krépin Diatta,sn SEN,"FW,MF",be Club Brugge,20,1999,4.8,1,5,1,20.0,1.03,0.21,0.20,1.00,24.3,1,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
165,Brahim Díaz,ma MAR,FW,es Real Madrid,19,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
166,Eric Dier,eng ENG,"DF,MF",eng Tottenham,25,1994,3.5,0,1,0,0.0,0.29,0.00,0.00,,4.1,0,0,0,0.6,0.6,0.60,-0.6,-0.6,Matches
167,Emir Dilaver,at AUT,DF,hr Dinamo Zagreb,28,1991,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,12.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
168,Tiago Djaló,pt POR,DF,fr Lille,19,2000,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
169,Berat Djimsiti,al ALB,DF,it Atalanta,26,1993,5.7,0,6,0,0.0,1.06,0.00,0.00,,9.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
170,Dodô,br BRA,DF,ua Shakhtar,20,1998,3.1,1,2,1,50.0,0.64,0.32,0.50,1.00,20.2,0,0,0,0.5,0.5,0.27,+0.5,+0.5,Matches
171,Jaume Doménech,es ESP,GK,es Valencia,28,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
172,Ryan Donk,sr SUR,DF,tr Galatasaray,33,1986,4.0,0,1,0,0.0,0.25,0.00,0.00,,13.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
173,Aleksandar Dragović,at AUT,DF,de Leverkusen,28,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
174,Julian Draxler,de GER,"MF,FW",fr Paris S-G,25,1993,0.8,0,2,0,0.0,2.57,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
175,Sebastián Driussi,ar ARG,MF,ru Zenit,23,1996,4.0,0,11,1,9.1,2.73,0.25,0.00,0.00,22.5,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
176,Leo Dubois,fr FRA,DF,fr Lyon,24,1994,8.4,0,7,3,42.9,0.83,0.36,0.00,0.00,23.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
177,Paulo Dybala,ar ARG,"FW,MF",it Juventus,25,1993,3.5,3,13,5,38.5,3.76,1.45,0.23,0.60,17.3,2,0,0,1.5,1.5,0.11,+1.5,+1.5,Matches
178,Artem Dzyuba,ru RUS,FW,ru Zenit,30,1988,6.0,2,7,3,42.9,1.17,0.50,0.29,0.67,14.4,0,0,0,0.9,0.9,0.12,+1.1,+1.1,Matches
179,Éder,pt POR,FW,ru Loko Moscow,31,1987,3.8,0,3,1,33.3,0.79,0.26,0.00,0.00,23.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
180,Ederson,br BRA,GK,eng Manchester City,25,1993,7.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
181,Jurgen Ekkelenkamp,nl NED,MF,nl Ajax,19,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
182,Omar Elabdellaoui,no NOR,DF,gr Olympiacos,27,1991,5.1,0,3,1,33.3,0.58,0.19,0.00,0.00,18.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
183,Elif Elmas,mk MKD,MF,it Napoli,19,1999,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
184,Christian Eriksen,dk DEN,MF,eng Tottenham,27,1992,3.3,1,8,5,62.5,2.42,1.51,0.13,0.20,21.5,2,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
185,Aleksandr Erokhin,ru RUS,"MF,FW",ru Zenit,29,1989,1.8,0,1,0,0.0,0.54,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
186,Sebastiano Esposito,it ITA,"MF,FW",it Inter,17,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
187,Fabinho,br BRA,MF,eng Liverpool,25,1993,5.4,0,6,2,33.3,1.12,0.37,0.00,0.00,24.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
188,Malachi Fagan-Walcott,eng ENG,DF,eng Tottenham,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
189,Radamel Falcao,co COL,"FW,MF",tr Galatasaray,33,1986,2.3,0,4,0,0.0,1.72,0.00,0.00,,16.7,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
190,Patrick Farkas,at AUT,DF,at RB Salzburg,26,1992,0.1,0,1,0,0.0,12.86,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
191,Ansu Fati,es ESP,FW,es Barcelona,16,2002,1.3,1,2,1,50.0,1.57,0.78,0.50,1.00,20.2,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
192,Sofiane Feghouli,dz ALG,"FW,MF",tr Galatasaray,29,1989,3.8,0,4,1,25.0,1.05,0.26,0.00,0.00,24.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
193,Ljubomir Fejsa,rs SRB,MF,pt Benfica,30,1988,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
194,Felipe,br BRA,DF,es Atlético Madrid,30,1989,7.3,1,4,2,50.0,0.54,0.27,0.25,0.50,10.7,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
195,João Félix,pt POR,"FW,MF",es Atlético Madrid,19,1999,4.7,3,17,7,41.2,3.60,1.48,0.06,0.14,19.4,0,2,2,3.1,1.6,0.09,-0.1,-0.6,Matches
196,Gedson Fernandes,pt POR,MF,eng Tottenham,20,1999,0.8,0,2,1,50.0,2.43,1.22,0.00,0.00,20.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
197,Gedson Fernandes,pt POR,"MF,FW",pt Benfica,20,1999,1.5,0,4,0,0.0,2.67,0.00,0.00,,16.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
198,Fernandinho,br BRA,DF,eng Manchester City,34,1985,7.3,0,2,0,0.0,0.28,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
199,Roberto Firmino,br BRA,"FW,MF",eng Liverpool,27,1991,7.0,1,14,4,28.6,2.01,0.57,0.07,0.25,12.5,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches
200,Junior Firpo,do DOM,"DF,FW",es Barcelona,22,1996,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
201,Alessandro Florenzi,it ITA,MF,es Valencia,28,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
202,Phil Foden,eng ENG,"MF,FW",eng Manchester City,19,2000,2.8,2,7,2,28.6,2.49,0.71,0.29,1.00,20.2,0,0,0,1.2,1.2,0.17,+0.8,+0.8,Matches
203,José Fonte,pt POR,DF,fr Lille,35,1983,4.0,0,1,0,0.0,0.25,0.00,0.00,,6.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
204,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,27,1991,5.8,4,18,9,50.0,3.10,1.55,0.11,0.22,24.3,0,2,2,2.9,1.3,0.07,+1.1,+0.7,Matches
205,Juan Foyth,ar ARG,DF,eng Tottenham,21,1998,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
206,Remo Freuler,ch SUI,MF,it Atalanta,27,1992,7.4,1,5,2,40.0,0.67,0.27,0.20,0.50,22.6,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
207,Michal Frydrych,cz CZE,DF,cz Slavia Prague,29,1990,1.9,0,2,0,0.0,1.04,0.00,0.00,,7.5,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
208,Gabriel,br BRA,MF,pt Benfica,25,1993,4.9,0,8,2,25.0,1.64,0.41,0.00,0.00,16.0,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
209,Gianluca Gaetano,it ITA,MF,it Napoli,19,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
210,Roberto Gagliardini,it ITA,MF,it Inter,25,1994,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
211,Kévin Gameiro,fr FRA,FW,es Valencia,32,1987,3.5,2,9,4,44.4,2.54,1.13,0.22,0.50,13.0,0,0,0,1.6,1.6,0.17,+0.4,+0.4,Matches
212,Idrissa Gana Gueye,sn SEN,MF,fr Paris S-G,29,1989,6.3,0,3,0,0.0,0.48,0.00,0.00,,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
213,Ezequiel Garay,ar ARG,DF,es Valencia,32,1986,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
214,Eric García,es ESP,DF,eng Manchester City,18,2001,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
215,Mateo García,ar ARG,"FW,MF",rs Red Star,22,1996,5.4,0,3,1,33.3,0.55,0.18,0.00,0.00,17.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
216,Mario Gavranović,ch SUI,FW,hr Dinamo Zagreb,29,1989,0.9,0,1,0,0.0,1.07,0.00,0.00,,8.4,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
217,Paulo Gazzaniga,ar ARG,GK,eng Tottenham,27,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
218,Olivier Giroud,fr FRA,FW,eng Chelsea,32,1986,1.0,0,4,2,50.0,4.09,2.05,0.00,0.00,11.5,0,0,0,0.9,0.9,0.21,-0.9,-0.9,Matches
219,Serge Gnabry,de GER,FW,de Bayern Munich,24,1995,8.5,9,27,16,59.3,3.19,1.89,0.33,0.56,16.5,0,0,0,3.7,3.7,0.14,+5.3,+5.3,Matches
220,Marko Gobeljić,rs SRB,DF,rs Red Star,26,1992,5.5,0,4,1,25.0,0.73,0.18,0.00,0.00,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
221,Diego Godín,uy URU,DF,it Inter,33,1986,5.0,0,1,0,0.0,0.20,0.00,0.00,,9.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
222,Amer Gojak,ba BIH,MF,hr Dinamo Zagreb,22,1997,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
223,Pierluigi Gollini,it ITA,GK,it Atalanta,24,1995,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
224,Joe Gomez,eng ENG,DF,eng Liverpool,22,1997,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
225,Maxi Gómez,uy URU,FW,es Valencia,22,1996,4.7,0,6,3,50.0,1.29,0.64,0.00,0.00,13.4,0,0,0,1.2,1.2,0.20,-1.2,-1.2,Matches
226,Papu Gómez,ar ARG,"MF,FW",it Atalanta,31,1988,7.9,1,16,7,43.8,2.03,0.89,0.06,0.14,19.6,2,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
227,Leon Goretzka,de GER,MF,de Bayern Munich,24,1995,5.8,1,21,5,23.8,3.63,0.87,0.05,0.20,20.1,0,0,0,1.6,1.6,0.08,-0.6,-0.6,Matches
228,Robin Gosens,de GER,DF,it Atalanta,25,1994,7.3,1,8,1,12.5,1.10,0.14,0.13,1.00,11.9,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
229,Mario Götze,de GER,"FW,MF",de Dortmund,27,1992,0.8,0,2,1,50.0,2.43,1.22,0.00,0.00,11.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
230,Amine Gouiri,dz ALG,FW,fr Lyon,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
231,Antoine Griezmann,fr FRA,"FW,MF",es Barcelona,28,1991,7.3,2,10,5,50.0,1.38,0.69,0.20,0.40,16.0,0,0,0,1.6,1.6,0.16,+0.4,+0.4,Matches
232,Álex Grimaldo,es ESP,DF,pt Benfica,23,1995,6.0,0,9,4,44.4,1.50,0.67,0.00,0.00,29.5,3,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
233,Gonçalo Guedes,pt POR,"FW,MF",es Valencia,22,1996,2.2,0,4,0,0.0,1.82,0.00,0.00,,18.9,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
234,Raphaël Guerreiro,pt POR,"DF,MF",de Dortmund,25,1993,6.1,0,4,1,25.0,0.65,0.16,0.00,0.00,19.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
235,Guilherme,br BRA,MF,gr Olympiacos,28,1991,5.0,1,11,3,27.3,2.20,0.60,0.09,0.33,23.0,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
236,Bruno Guimarães,br BRA,MF,fr Lyon,21,1997,3.3,0,2,1,50.0,0.61,0.31,0.00,0.00,31.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
237,Péter Gulácsi,hu HUN,GK,de RB Leipzig,29,1990,9.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
238,İlkay Gündoğan,de GER,MF,eng Manchester City,28,1990,9.0,2,15,6,40.0,1.67,0.67,0.13,0.33,17.9,0,0,0,1.5,1.5,0.10,+0.5,+0.5,Matches
239,Erling Haaland,no NOR,FW,at RB Salzburg,19,2000,4.1,8,15,9,60.0,3.62,2.17,0.40,0.67,14.0,0,2,2,6.2,4.7,0.31,+1.8,+1.3,Matches
240,Erling Haaland,no NOR,FW,de Dortmund,19,2000,2.0,2,4,2,50.0,2.00,1.00,0.50,1.00,12.9,0,0,0,1.0,1.0,0.24,+1.0,+1.0,Matches
241,Ianis Hagi,ro ROU,MF,be Genk,20,1998,1.6,0,5,0,0.0,3.15,0.00,0.00,,20.2,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
242,Amadou Haidara,ml MLI,"MF,FW",de RB Leipzig,21,1998,3.0,0,2,0,0.0,0.66,0.00,0.00,,22.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
243,Izet Hajrović,ba BIH,MF,hr Dinamo Zagreb,27,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
244,Achraf Hakimi,ma MAR,"MF,DF",de Dortmund,20,1998,7.9,4,16,5,31.3,2.04,0.64,0.25,0.80,15.4,0,0,0,2.1,2.1,0.13,+1.9,+1.9,Matches
245,Marcel Halstenberg,de GER,DF,de RB Leipzig,27,1991,5.7,0,4,1,25.0,0.70,0.17,0.00,0.00,15.9,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
246,Samir Handanović,si SVN,GK,it Inter,35,1984,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
247,Taylor Harwood-Bellis,eng ENG,DF,eng Manchester City,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
248,Hans Hateboer,nl NED,DF,it Atalanta,25,1994,6.6,2,7,3,42.9,1.07,0.46,0.29,0.67,9.8,0,0,0,1.5,1.2,0.17,+0.5,+0.8,Matches
249,Kai Havertz,de GER,"MF,FW",de Leverkusen,20,1999,4.8,0,6,1,16.7,1.25,0.21,0.00,0.00,11.0,0,0,0,1.2,1.2,0.21,-1.2,-1.2,Matches
250,Eden Hazard,be BEL,FW,es Real Madrid,28,1991,5.0,0,12,5,41.7,2.38,0.99,0.00,0.00,16.5,0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches
251,Thorgan Hazard,be BEL,"FW,MF",de Dortmund,26,1993,5.3,0,7,3,42.9,1.33,0.57,0.00,0.00,20.0,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
252,Hwang Hee-chan,kr KOR,FW,at RB Salzburg,23,1996,6.0,3,14,9,64.3,2.33,1.50,0.21,0.33,16.3,0,0,0,1.9,1.9,0.14,+1.1,+1.1,Matches
253,Jordan Henderson,eng ENG,MF,eng Liverpool,29,1990,5.7,0,6,0,0.0,1.06,0.00,0.00,,25.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
254,Mario Hermoso,es ESP,DF,es Atlético Madrid,24,1995,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
255,Lucas Hernández,fr FRA,DF,de Bayern Munich,23,1996,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
256,Ander Herrera,es ESP,MF,fr Paris S-G,29,1989,3.6,0,2,0,0.0,0.56,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
257,Héctor Herrera,mx MEX,MF,es Atlético Madrid,29,1990,2.9,1,3,1,33.3,1.02,0.34,0.33,1.00,16.0,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
258,Son Heung-min,kr KOR,FW,eng Tottenham,27,1992,4.1,5,18,10,55.6,4.44,2.47,0.28,0.50,14.2,0,0,0,4.2,4.2,0.26,+0.8,+0.8,Matches
259,Bryan Heynen,be BEL,"MF,FW",be Genk,22,1997,2.9,0,4,2,50.0,1.36,0.68,0.00,0.00,15.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
260,Gonzalo Higuaín,ar ARG,FW,it Juventus,31,1987,5.7,2,16,8,50.0,2.82,1.41,0.13,0.25,16.1,0,0,0,1.6,1.6,0.10,+0.4,+0.4,Matches
261,David Hovorka,cz CZE,DF,cz Slavia Prague,25,1993,3.0,0,1,0,0.0,0.33,0.00,0.00,,24.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
262,Benedikt Höwedes,de GER,DF,ru Loko Moscow,31,1988,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
263,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,29,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
264,Patrik Hrošovský,sk SVK,MF,be Genk,27,1992,4.6,0,4,1,25.0,0.87,0.22,0.00,0.00,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
265,Callum Hudson-Odoi,eng ENG,"FW,MF",eng Chelsea,18,2000,2.9,0,8,0,0.0,2.74,0.00,0.00,,21.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
266,Mats Hummels,de GER,DF,de Dortmund,30,1988,8.0,0,3,0,0.0,0.37,0.00,0.00,,9.7,0,0,0,0.8,0.8,0.26,-0.8,-0.8,Matches
267,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,35,1983,0.4,0,1,0,0.0,2.43,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
268,Josef Hušbauer,cz CZE,MF,cz Slavia Prague,29,1990,2.3,0,9,1,11.1,3.88,0.43,0.00,0.00,24.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
269,Roger Ibanez,br BRA,"DF,FW",it Atalanta,20,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
270,Mauro Icardi,ar ARG,FW,fr Paris S-G,26,1993,5.3,5,12,7,58.3,2.28,1.33,0.42,0.71,9.3,0,0,0,4.4,4.4,0.37,+0.6,+0.6,Matches
271,Brian Idowu,ng NGA,DF,ru Loko Moscow,27,1992,2.7,0,2,0,0.0,0.75,0.00,0.00,,23.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
272,Vladislav Ignatyev,ru RUS,"DF,MF",ru Loko Moscow,32,1987,4.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
273,Jonathan Ikone,fr FRA,"MF,FW",fr Lille,21,1998,2.7,1,6,4,66.7,2.26,1.51,0.17,0.25,16.2,0,0,0,1.2,1.2,0.20,-0.2,-0.2,Matches
274,Josip Iličić,si SVN,"FW,MF",it Atalanta,31,1988,5.7,5,12,6,50.0,2.10,1.05,0.25,0.50,22.4,0,2,3,3.6,1.2,0.10,+1.4,+1.8,Matches
275,Selçuk İnan,tr TUR,"MF,FW",tr Galatasaray,34,1985,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
276,Lorenzo Insigne,it ITA,"MF,FW",it Napoli,28,1991,3.9,2,17,4,23.5,4.38,1.03,0.06,0.25,17.9,0,1,1,2.4,1.6,0.09,-0.4,-0.6,Matches
277,Isco,es ESP,"MF,FW",es Real Madrid,27,1992,3.0,1,8,4,50.0,2.67,1.33,0.13,0.25,12.6,0,0,0,1.4,1.4,0.18,-0.4,-0.4,Matches
278,Ismaily,br BRA,DF,ua Shakhtar,29,1990,6.0,0,3,0,0.0,0.50,0.00,0.00,,15.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
279,Junya Ito,jp JPN,"MF,FW",be Genk,26,1993,4.9,0,5,1,20.0,1.03,0.21,0.00,0.00,20.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
280,Mirko Ivanić,me MNE,MF,rs Red Star,25,1993,1.2,0,2,1,50.0,1.71,0.86,0.00,0.00,32.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
281,Branislav Ivanović,rs SRB,DF,ru Zenit,35,1984,5.8,0,3,1,33.3,0.52,0.17,0.00,0.00,12.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
282,Luka Ivanušec,hr CRO,"MF,DF",hr Dinamo Zagreb,20,1998,1.1,1,1,1,100.0,0.89,0.89,1.00,1.00,14.7,0,0,0,0.1,0.1,0.10,+0.9,+0.9,Matches
283,Reece James,eng ENG,DF,eng Chelsea,19,1999,4.2,1,6,2,33.3,1.41,0.47,0.17,0.50,22.5,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
284,Jardel,br BRA,DF,pt Benfica,33,1986,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
285,Léo Jardim,br BRA,GK,fr Lille,24,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
286,Gabriel Jesus,br BRA,"FW,MF",eng Manchester City,22,1997,6.5,6,24,10,41.7,3.67,1.53,0.25,0.60,13.2,0,0,1,6.1,5.3,0.22,-0.1,+0.7,Matches
287,Frenkie de Jong,nl NED,MF,es Barcelona,22,1997,8.3,0,1,1,100.0,0.12,0.12,0.00,0.00,11.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
288,Siem de Jong,nl NED,MF,nl Ajax,30,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
289,Jorginho,it ITA,MF,eng Chelsea,27,1991,6.8,2,4,0,0.0,0.59,0.00,0.00,,25.7,0,2,2,1.8,0.2,0.05,+0.2,-0.2,Matches
290,Jota,pt POR,FW,pt Benfica,20,1999,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
291,Dušan Jovančić,rs SRB,MF,rs Red Star,28,1990,2.0,0,3,1,33.3,1.53,0.51,0.00,0.00,17.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
292,Luka Jović,rs SRB,FW,es Real Madrid,21,1997,1.3,0,2,1,50.0,1.49,0.74,0.00,0.00,11.5,0,0,0,0.4,0.4,0.19,-0.4,-0.4,Matches
