Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
192,Ricardo Esgaio,pt POR,DF,pt Sporting CP,28,1993,4.3,216,169,47,9,0,0,3,38,0,0,0,0,179,0,3,Matches
193,Dario Essugo,pt POR,MF,pt Sporting CP,16,2005,0.1,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
194,Gonçalo Esteves,pt POR,DF,pt Sporting CP,17,2004,0.8,35,30,5,0,0,0,1,5,0,0,0,0,28,0,0,Matches
195,Pervis Estupiñán,ec ECU,DF,es Villarreal,23,1998,7.2,360,289,70,4,1,3,13,66,0,0,0,0,271,1,14,Matches
196,Evanilson,br BRA,FW,pt Porto,21,1999,3.4,71,65,6,0,1,0,2,0,0,0,0,0,57,0,3,Matches
197,Fabinho,br BRA,MF,eng Liverpool,27,1993,9.4,617,603,12,12,0,1,2,0,0,0,0,0,555,2,8,Matches
198,Guillaume Faivre,ch SUI,GK,ch Young Boys,34,1987,3.0,131,116,14,3,0,0,0,0,0,0,0,0,102,1,0,Matches
199,Christian Fassnacht,ch SUI,"MF,FW",ch Young Boys,27,1993,3.0,98,91,6,0,0,0,6,6,0,0,0,0,81,1,1,Matches
200,Ansu Fati,es ESP,FW,es Barcelona,18,2002,1.7,74,70,4,1,0,1,0,2,1,0,0,0,63,0,3,Matches
201,Zouhair Feddal,ma MAR,DF,pt Sporting CP,32,1989,5.0,270,258,9,9,0,0,1,0,0,0,0,0,223,3,4,Matches
202,Felipe,br BRA,DF,es Atlético Madrid,32,1989,5.2,218,205,12,10,0,6,0,2,0,0,0,0,183,1,3,Matches
203,João Félix,pt POR,"FW,MF",es Atlético Madrid,21,1999,6.3,161,150,9,1,2,1,3,0,1,0,0,0,126,2,5,Matches
204,Bruno Fernandes,pt POR,MF,eng Manchester Utd,26,1994,5.8,350,314,34,9,4,12,24,5,10,1,5,0,255,2,10,Matches
205,Fernandinho,br BRA,"MF,DF",eng Manchester City,36,1985,3.9,297,282,13,12,3,2,4,1,0,0,0,0,253,2,2,Matches
206,Fernando,br BRA,MF,es Sevilla,34,1987,6.0,299,287,12,11,0,6,1,1,0,0,0,0,252,0,2,Matches
207,Fernando,br BRA,FW,ua Shakhtar,22,1999,3.8,75,64,11,0,0,0,2,0,0,0,0,0,58,0,6,Matches
208,Roberto Firmino,br BRA,FW,eng Liverpool,29,1991,3.6,174,170,4,0,1,0,0,0,0,0,0,0,144,0,4,Matches
209,Alessandro Florenzi,it ITA,"DF,FW",it Milan,30,1991,1.0,41,34,7,4,1,1,4,3,0,0,0,0,30,0,0,Matches
210,Phil Foden,eng ENG,FW,eng Manchester City,21,2000,7.3,313,286,24,4,4,2,21,2,13,0,10,1,242,3,12,Matches
211,José Fonte,pt POR,DF,fr Lille,37,1983,8.0,383,362,21,19,0,8,0,1,0,0,0,0,322,0,3,Matches
212,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,29,1991,4.3,163,150,12,3,1,1,12,0,9,3,5,0,126,1,0,Matches
213,Juan Foyth,ar ARG,DF,es Villarreal,23,1998,9.9,451,361,89,9,0,1,2,80,0,0,0,0,342,1,10,Matches
214,Lassina Franck Traoré,bf BFA,FW,ua Shakhtar,20,2001,1.1,21,18,3,0,0,0,1,0,0,0,0,0,16,0,1,Matches
215,Fred,br BRA,MF,eng Manchester Utd,28,1993,4.8,270,261,9,5,0,4,2,4,0,0,0,0,226,0,10,Matches
216,Remo Freuler,ch SUI,MF,it Atalanta,29,1992,5.8,371,357,14,11,0,5,2,3,0,0,0,0,316,0,3,Matches
217,Roberto Gagliardini,it ITA,MF,it Inter,27,1994,0.8,53,50,2,2,0,0,3,0,0,0,0,0,43,1,2,Matches
218,Idrissa Gana Gueye,sn SEN,MF,fr Paris S-G,31,1989,4.4,213,211,2,2,0,1,3,0,0,0,0,0,184,0,3,Matches
219,Eric García,es ESP,DF,es Barcelona,20,2001,2.7,214,207,7,4,0,1,0,3,0,0,0,0,203,0,0,Matches
220,Ulisses Garcia,ch SUI,DF,ch Young Boys,25,1996,4.8,262,217,44,5,1,1,21,34,5,1,2,0,205,1,9,Matches
221,Mario Gaspar,es ESP,DF,es Villarreal,30,1990,1.0,46,36,10,1,0,0,1,9,0,0,0,0,38,0,2,Matches
222,Gavi,es ESP,"MF,FW",es Barcelona,16,2004,4.4,171,166,2,0,0,0,4,0,2,0,0,0,149,3,3,Matches
223,David de Gea,es ESP,GK,eng Manchester Utd,30,1990,7.0,170,99,71,9,0,0,0,0,0,0,0,0,122,0,0,Matches
224,Yannick Gerhardt,de GER,FW,de Wolfsburg,27,1994,2.1,66,63,3,0,0,0,3,0,0,0,0,0,46,0,4,Matches
225,Rachid Ghezzal,dz ALG,"FW,MF",tr Beşiktaş,29,1992,3.8,166,156,9,3,4,3,14,0,6,5,1,0,110,1,4,Matches
226,Gilberto,br BRA,"DF,MF",pt Benfica,28,1993,7.9,384,305,78,7,0,1,12,71,0,0,0,0,281,1,13,Matches
227,Daniel Ginczek,de GER,FW,de Wolfsburg,30,1991,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
228,Olivier Giroud,fr FRA,FW,it Milan,34,1986,2.9,57,55,2,0,0,0,0,0,0,0,0,0,35,0,1,Matches
229,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,26,1995,4.3,246,234,9,0,4,0,9,6,3,1,0,0,195,3,3,Matches
230,Angel Gomes,eng ENG,MF,fr Lille,20,2000,1.9,53,51,1,0,1,2,1,1,0,0,0,0,36,1,2,Matches
231,Joe Gomez,eng ENG,DF,eng Liverpool,24,1997,2.8,229,209,20,3,1,1,1,17,0,0,0,0,194,0,1,Matches
232,Moi Gómez,es ESP,"MF,FW",es Villarreal,27,1994,2.5,84,84,0,0,0,0,4,0,0,0,0,0,62,0,5,Matches
233,Papu Gómez,ar ARG,"FW,MF",es Sevilla,33,1988,3.6,196,179,16,3,1,3,14,5,7,5,1,0,153,1,6,Matches
234,Diogo Gonçalves,pt POR,"MF,FW",pt Benfica,24,1997,1.5,57,45,11,1,0,0,5,10,0,0,0,0,45,1,1,Matches
235,Pedro Gonçalves,pt POR,MF,pt Sporting CP,23,1998,3.6,90,81,9,2,1,1,10,0,7,0,5,2,59,0,4,Matches
236,Nicolás González,es ESP,MF,es Barcelona,19,2002,2.8,143,141,2,2,0,1,1,0,0,0,0,0,126,0,4,Matches
237,Leon Goretzka,de GER,MF,de Bayern Munich,26,1995,5.2,346,336,10,6,1,1,3,2,0,0,0,0,309,0,2,Matches
238,Robin Gosens,de GER,DF,it Atalanta,27,1994,1.1,66,54,11,0,0,1,0,11,0,0,0,0,49,1,1,Matches
239,Ryan Gravenberch,nl NED,MF,nl Ajax,19,2002,7.8,392,365,24,6,2,3,10,3,15,1,1,0,337,3,5,Matches
240,Ivo Grbić,hr CRO,GK,fr Lille,25,1996,6.0,175,102,71,26,0,0,0,0,0,0,0,0,92,2,0,Matches
241,Jack Grealish,eng ENG,FW,eng Manchester City,25,1995,5.1,261,244,15,3,4,1,4,5,3,2,0,0,221,2,9,Matches
242,Mason Greenwood,eng ENG,FW,eng Manchester Utd,19,2001,3.4,143,140,3,1,2,3,3,1,0,0,0,0,120,0,3,Matches
243,Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,30,1991,5.7,197,186,10,2,1,4,5,4,2,0,1,0,147,1,4,Matches
244,Álex Grimaldo,es ESP,"DF,MF",pt Benfica,25,1995,9.6,412,312,97,17,1,0,31,69,11,7,3,0,312,3,8,Matches
245,Marko Grujić,rs SRB,MF,pt Porto,25,1996,3.6,139,135,3,3,0,1,1,0,0,0,0,0,110,1,2,Matches
246,Gabriel Gudmundsson,se SWE,"MF,DF",fr Lille,22,1999,2.7,94,79,15,1,0,0,9,14,0,0,0,0,59,0,9,Matches
247,Raphaël Guerreiro,pt POR,DF,de Dortmund,27,1993,2.0,136,118,17,4,0,0,5,10,3,2,1,0,108,1,3,Matches
248,Josuha Guilavogui,fr FRA,"MF,DF",de Wolfsburg,30,1990,4.7,208,203,5,3,0,0,0,0,0,0,0,0,174,0,1,Matches
249,Daouda Guindo,ml MLI,DF,at RB Salzburg,18,2002,0.1,8,7,1,0,0,0,1,1,0,0,0,0,7,0,0,Matches
250,Péter Gulácsi,hu HUN,GK,de RB Leipzig,31,1990,5.0,184,147,37,19,0,0,0,0,0,0,0,0,144,0,0,Matches
251,İlkay Gündoğan,de GER,MF,eng Manchester City,30,1990,7.4,411,386,23,7,1,4,13,0,14,8,1,0,361,2,6,Matches
252,Mert Günok,tr TUR,GK,tr Beşiktaş,32,1989,1.0,44,28,15,3,0,0,0,0,0,0,0,0,29,1,0,Matches
253,Miguel Gutiérrez,es ESP,DF,es Real Madrid,20,2001,0.7,59,48,11,0,0,0,4,11,0,0,0,0,48,0,3,Matches
254,Joško Gvardiol,hr CRO,DF,de RB Leipzig,19,2002,3.7,209,194,15,6,1,0,0,9,0,0,0,0,166,0,2,Matches
255,Erling Haaland,no NOR,FW,de Dortmund,21,2000,2.3,52,46,6,0,0,0,1,1,0,0,0,0,29,0,2,Matches
256,Munir El Haddadi,ma MAR,"FW,MF",es Sevilla,25,1995,2.3,53,50,3,0,0,1,2,0,0,0,0,0,42,0,2,Matches
257,Amadou Haidara,ml MLI,MF,de RB Leipzig,23,1998,2.0,124,121,2,2,2,1,0,0,0,0,0,0,105,1,3,Matches
258,Achraf Hakimi,ma MAR,DF,fr Paris S-G,22,1998,8.0,485,425,60,4,0,1,9,56,0,0,0,0,436,0,10,Matches
259,Sébastien Haller,ci CIV,FW,nl Ajax,27,1994,7.4,174,159,15,0,2,0,0,0,0,0,0,0,138,0,3,Matches
260,Samir Handanović,si SVN,GK,it Inter,37,1984,8.0,263,227,35,11,0,0,0,0,0,0,0,0,233,1,0,Matches
261,Denys Harmash,ua UKR,FW,ua Dynamo Kyiv,31,1990,3.6,101,97,4,0,0,0,1,0,0,0,0,0,75,0,4,Matches
262,Hans Hateboer,nl NED,DF,it Atalanta,27,1994,1.0,47,36,10,0,0,0,3,10,0,0,0,0,40,1,0,Matches
263,Kai Havertz,de GER,"FW,MF",eng Chelsea,22,1999,7.5,261,245,15,0,1,1,2,1,0,0,0,0,213,1,5,Matches
264,Eden Hazard,be BEL,FW,es Real Madrid,30,1991,0.9,56,52,4,0,0,0,3,0,4,0,1,0,48,0,1,Matches
265,Thorgan Hazard,be BEL,FW,de Dortmund,28,1993,1.6,79,74,3,0,0,0,5,1,2,0,2,0,58,2,5,Matches
266,Tom Heaton,eng ENG,GK,eng Manchester Utd,35,1986,0.3,11,6,5,0,0,0,0,0,0,0,0,0,7,0,0,Matches
267,Silvan Hefti,ch SUI,DF,ch Young Boys,23,1997,4.3,264,224,40,3,0,0,19,37,0,0,0,0,191,0,7,Matches
268,Dean Henderson,eng ENG,GK,eng Manchester Utd,24,1997,0.7,29,23,6,0,0,0,0,0,0,0,0,0,19,0,0,Matches
269,Jordan Henderson,eng ENG,MF,eng Liverpool,31,1990,7.4,625,607,15,5,2,2,17,6,0,0,0,0,538,3,8,Matches
270,Jack Hendry,sct SCO,DF,be Club Brugge,26,1995,6.0,187,170,16,16,0,1,0,0,0,0,0,0,158,1,2,Matches
271,Benjamin Henrichs,de GER,DF,de RB Leipzig,24,1997,0.6,25,22,3,0,0,0,0,3,0,0,0,0,17,0,1,Matches
272,Mario Hermoso,es ESP,DF,es Atlético Madrid,26,1995,4.7,204,168,34,8,1,8,3,26,0,0,0,0,151,2,2,Matches
273,Lucas Hernández,fr FRA,DF,de Bayern Munich,25,1996,6.3,594,541,52,12,0,5,7,40,0,0,0,0,521,1,6,Matches
274,Theo Hernández,fr FRA,DF,it Milan,23,1997,5.0,273,215,56,6,2,2,15,47,3,0,2,0,211,2,6,Matches
275,Ander Herrera,es ESP,MF,fr Paris S-G,31,1989,3.6,237,233,2,1,0,0,3,1,0,0,0,0,203,2,3,Matches
276,Héctor Herrera,mx MEX,MF,es Atlético Madrid,31,1990,2.5,133,122,10,4,0,2,6,0,6,2,4,0,101,1,5,Matches
277,Callum Hudson-Odoi,eng ENG,"MF,DF",eng Chelsea,20,2000,3.2,155,147,7,0,0,0,7,6,1,0,0,0,136,1,3,Matches
278,Mats Hummels,de GER,DF,de Dortmund,32,1988,3.9,307,302,4,4,1,1,0,0,0,0,0,0,272,1,2,Matches
279,Atiba Hutchinson,ca CAN,MF,tr Beşiktaş,38,1983,1.7,89,87,2,2,0,0,1,0,0,0,0,0,74,0,0,Matches
280,Vicente Iborra,es ESP,MF,es Villarreal,33,1988,0.1,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
281,Zlatan Ibrahimović,se SWE,FW,it Milan,39,1981,1.8,50,49,1,0,0,0,1,0,0,0,0,0,39,0,2,Matches
282,Mauro Icardi,ar ARG,FW,fr Paris S-G,28,1993,0.5,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
283,Jonathan Ikone,fr FRA,MF,fr Lille,23,1998,3.3,97,94,3,1,0,3,1,1,0,0,0,0,78,0,3,Matches
284,Josip Iličić,si SVN,"FW,MF",it Atalanta,33,1988,2.8,139,123,15,7,4,9,7,5,2,2,0,0,108,1,3,Matches
285,Gonçalo Inácio,pt POR,DF,pt Sporting CP,19,2001,6.2,265,249,16,16,0,0,0,0,0,0,0,0,233,0,2,Matches
286,Jo Inge Berget,no NOR,DF,se Malmö,30,1990,4.9,220,176,44,0,2,2,8,44,0,0,0,0,149,0,10,Matches
287,Bonke Innocent,ng NGA,MF,se Malmö,25,1996,5.5,220,219,1,1,0,1,0,0,0,0,0,0,192,0,6,Matches
288,Zidane Iqbal,iq IRQ,MF,eng Manchester Utd,18,2003,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
289,Ismaily,br BRA,DF,ua Shakhtar,31,1990,3.9,218,184,34,4,0,0,4,30,0,0,0,0,178,0,7,Matches
290,José Izquierdo,co COL,DF,be Club Brugge,29,1992,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
291,Reece James,eng ENG,"DF,MF",eng Chelsea,21,1999,5.6,406,358,48,14,0,1,22,28,6,2,4,0,356,0,4,Matches
292,Léo Jardim,br BRA,GK,fr Lille,26,1995,2.0,40,29,8,1,0,0,0,0,0,0,0,0,25,3,0,Matches
293,Gabriel Jesus,br BRA,FW,eng Manchester City,24,1997,3.9,129,126,3,0,0,0,3,0,0,0,0,0,110,0,3,Matches
294,Curtis Jones,eng ENG,"MF,FW",eng Liverpool,20,2001,2.1,138,136,2,2,1,0,0,0,0,0,0,0,124,0,3,Matches
295,Frenkie de Jong,nl NED,MF,es Barcelona,24,1997,5.8,339,330,7,7,0,3,0,0,0,0,0,0,302,2,4,Matches
296,Luuk de Jong,nl NED,FW,es Barcelona,30,1990,2.0,36,31,4,0,0,0,0,0,0,0,0,0,28,1,0,Matches
297,Joan Jordán,es ESP,"MF,FW",es Sevilla,27,1994,3.6,237,225,11,6,0,6,4,3,1,0,1,0,211,1,5,Matches
298,Jorginho,it ITA,MF,eng Chelsea,29,1991,6.2,530,517,13,12,2,1,4,0,1,0,0,0,481,0,2,Matches
299,Diogo Jota,pt POR,FW,eng Liverpool,24,1996,6.4,232,230,1,0,0,1,3,0,0,0,0,0,179,1,9,Matches
300,Luka Jović,rs SRB,FW,es Real Madrid,23,1997,1.3,39,37,2,0,0,0,0,0,0,0,0,0,35,0,0,Matches
301,Keston Julien,tt TRI,FW,md Sheriff Tiraspol,22,1998,0.6,21,20,1,0,0,0,3,1,0,0,0,0,14,0,1,Matches
302,Vinicius Júnior,br BRA,FW,es Real Madrid,21,2000,13.3,450,440,9,0,3,2,17,7,2,0,0,0,366,1,16,Matches
303,Pierre Kalulu,fr FRA,DF,it Milan,21,2000,2.4,98,80,17,2,0,1,4,15,0,0,0,0,70,1,5,Matches
304,Kevin Kampl,si SVN,MF,de RB Leipzig,30,1990,3.0,192,188,4,3,0,0,1,1,0,0,0,0,168,0,4,Matches
305,Wilfried Kanga,ci CIV,FW,ch Young Boys,23,1998,0.9,17,16,1,0,0,0,1,0,0,0,0,0,9,0,0,Matches
306,N'Golo Kanté,fr FRA,MF,eng Chelsea,30,1991,4.7,278,276,2,2,2,2,2,0,0,0,0,0,242,0,4,Matches
307,Kenan Karaman,tr TUR,"FW,MF",tr Beşiktaş,27,1994,3.0,77,72,5,0,1,1,0,0,0,0,0,0,56,0,5,Matches
308,Oleksandr Karavayev,ua UKR,"DF,MF",ua Dynamo Kyiv,29,1992,1.8,76,61,15,2,0,0,5,13,0,0,0,0,54,0,0,Matches
309,Vyacheslav Karavayev,ru RUS,DF,ru Zenit,26,1995,3.3,153,123,30,1,0,0,5,29,0,0,0,0,127,0,5,Matches
310,Moise Kean,it ITA,FW,it Juventus,21,2000,1.9,45,43,2,0,0,1,0,0,0,0,0,0,30,0,1,Matches
311,Tomasz Kędziora,pl POL,DF,ua Dynamo Kyiv,27,1994,4.0,166,133,32,6,0,1,5,26,0,0,0,0,129,1,5,Matches
312,Thilo Kehrer,de GER,DF,fr Paris S-G,24,1996,0.7,30,28,2,0,0,0,0,2,0,0,0,0,27,0,0,Matches
313,Naby Keïta,gn GUI,MF,eng Liverpool,26,1995,5.4,351,344,6,1,5,1,2,1,0,0,0,0,307,1,1,Matches
314,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,34,1987,2.0,34,20,13,2,0,0,0,0,0,0,0,0,27,1,0,Matches
315,Franck Kessié,ci CIV,MF,it Milan,24,1996,3.6,183,173,9,9,0,6,4,0,0,0,0,0,154,1,3,Matches
316,Joshua Kimmich,de GER,MF,de Bayern Munich,26,1995,7.8,703,630,69,26,4,8,49,5,37,16,16,1,603,4,3,Matches
317,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,25,1995,7.0,393,369,23,19,1,0,0,0,0,0,0,0,359,1,5,Matches
318,Simon Kjær,dk DEN,DF,it Milan,32,1989,3.0,139,133,6,6,0,7,0,0,0,0,0,0,118,0,0,Matches
319,Maurits Kjærgaard,dk DEN,"FW,MF",at RB Salzburg,18,2003,0.5,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
320,Davy Klaassen,nl NED,MF,nl Ajax,28,1993,2.6,111,109,2,0,1,2,1,2,0,0,0,0,96,0,2,Matches
321,Lukas Klostermann,de GER,DF,de RB Leipzig,25,1996,3.9,185,174,11,4,0,0,1,7,0,0,0,0,157,0,4,Matches
322,Ansgar Knauff,de GER,"FW,MF",de Dortmund,19,2002,0.3,12,12,0,0,0,0,0,0,0,0,0,0,5,0,4,Matches
323,Gregor Kobel,ch SUI,GK,de Dortmund,23,1997,6.0,180,135,44,8,0,1,0,0,0,0,0,0,158,1,0,Matches
324,Philipp Köhn,ch SUI,GK,at RB Salzburg,23,1998,8.0,233,151,81,26,0,0,0,0,0,0,0,0,160,1,0,Matches
325,Koke,es ESP,MF,es Atlético Madrid,29,1992,7.3,315,303,9,4,2,7,4,2,3,0,2,0,249,3,6,Matches
326,Aleksandar Kolarov,rs SRB,DF,it Inter,35,1985,0.1,8,7,1,0,0,0,2,0,1,0,1,0,7,0,0,Matches
327,Dimitris Kolovos,gr GRE,"MF,FW",md Sheriff Tiraspol,28,1993,4.5,90,86,3,1,0,2,0,1,0,0,0,0,68,1,3,Matches
328,Ibrahima Konaté,fr FRA,DF,eng Liverpool,22,1999,8.0,537,524,13,13,0,1,0,0,0,0,0,0,466,0,3,Matches
329,Geoffrey Kondogbia,cf CTA,"MF,DF",es Atlético Madrid,28,1993,6.4,247,242,5,5,0,7,1,0,0,0,0,0,204,0,2,Matches
330,Teun Koopmeiners,nl NED,MF,it Atalanta,23,1998,2.4,138,124,12,4,0,5,12,0,8,3,5,0,104,2,4,Matches
331,Viktor Korniienko,ua UKR,DF,ua Shakhtar,22,1999,0.9,57,46,11,2,0,0,4,7,2,2,0,0,49,0,1,Matches
332,Jules Koundé,fr FRA,DF,es Sevilla,22,1998,5.0,352,339,13,13,0,6,1,0,0,0,0,0,308,0,5,Matches
333,Mateo Kovačić,hr CRO,MF,eng Chelsea,27,1994,4.7,446,440,6,6,1,3,1,0,0,0,0,0,417,0,2,Matches
334,Kirill Kravtsov,ru RUS,MF,ru Zenit,19,2002,0.2,14,14,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
335,Rasmus Kristensen,dk DEN,DF,at RB Salzburg,24,1997,8.0,406,317,85,1,0,3,12,84,0,0,0,0,275,4,13,Matches
336,Stanislav Kritsyuk,ru RUS,GK,ru Zenit,30,1990,4.0,101,53,48,10,0,0,0,0,0,0,0,0,77,0,0,Matches
337,Toni Kroos,de GER,MF,es Real Madrid,31,1990,10.0,836,762,72,40,1,24,32,4,28,12,9,1,760,2,7,Matches
338,Danil Krugovoy,ru RUS,"DF,MF",ru Zenit,23,1998,0.8,65,58,7,1,0,0,10,2,4,0,3,0,50,0,1,Matches
339,Rade Krunić,ba BIH,"FW,MF",it Milan,27,1993,2.8,92,91,0,0,0,1,0,0,0,0,0,0,74,1,5,Matches
340,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,30,1991,2.1,172,168,4,4,1,0,0,0,0,0,0,0,156,0,0,Matches
341,Mohammed Kudus,gh GHA,MF,nl Ajax,20,2000,0.3,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0,Matches
342,Dejan Kulusevski,se SWE,"FW,MF",it Juventus,21,2000,0.9,22,22,0,0,1,0,0,0,0,0,0,0,18,0,0,Matches
343,Daniil Kuznetsov,ru RUS,MF,ru Zenit,18,2003,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
344,Daler Kuzyaev,ru RUS,MF,ru Zenit,28,1993,2.8,81,81,0,0,0,0,2,0,0,0,0,0,68,0,2,Matches
345,Maxence Lacroix,fr FRA,DF,de Wolfsburg,21,2000,6.0,299,278,20,20,1,4,0,0,0,0,0,0,237,1,0,Matches
346,Konrad Laimer,at AUT,MF,de RB Leipzig,24,1997,4.5,197,190,6,3,1,3,3,3,0,0,0,0,150,1,5,Matches
347,Érik Lamela,ar ARG,"FW,MF",es Sevilla,29,1992,1.4,58,53,5,2,0,0,4,0,3,3,0,0,44,0,4,Matches
348,Noa Lang,nl NED,"MF,FW",be Club Brugge,22,1999,5.9,244,206,35,7,4,1,28,15,12,6,1,0,154,3,12,Matches
349,Aymeric Laporte,es ESP,DF,eng Manchester City,27,1994,8.8,717,701,14,10,0,8,0,2,0,0,0,0,676,2,1,Matches
350,Cyle Larin,ca CAN,"FW,MF",tr Beşiktaş,26,1995,3.9,102,99,3,0,1,0,1,1,0,0,0,0,76,0,6,Matches
351,Eric Larsson,se SWE,DF,se Malmö,30,1991,3.1,104,85,18,6,0,2,5,12,0,0,0,0,80,1,0,Matches
352,Sandro Lauper,ch SUI,DF,ch Young Boys,24,1996,5.1,359,346,13,6,0,6,1,0,0,0,0,0,322,0,1,Matches
353,Valentino Lazaro,at AUT,"DF,MF",pt Benfica,25,1996,1.3,61,48,13,0,0,0,0,13,0,0,0,0,48,0,2,Matches
354,Rafael Leão,pt POR,FW,it Milan,22,1999,3.2,63,56,4,0,3,1,10,4,0,0,0,0,39,3,3,Matches
355,Jordan Lefort,fr FRA,DF,ch Young Boys,27,1993,1.9,121,103,18,1,0,0,6,16,0,0,0,0,85,0,3,Matches
356,Thomas Lemar,fr FRA,MF,es Atlético Madrid,25,1995,4.2,181,168,12,0,2,6,15,4,7,2,2,0,133,1,9,Matches
357,Clément Lenglet,fr FRA,DF,es Barcelona,26,1995,3.8,326,317,8,5,0,1,2,3,0,0,0,0,288,1,2,Matches
358,Robert Lewandowski,pl POL,FW,de Bayern Munich,32,1988,9.7,203,197,5,0,0,2,10,0,0,0,0,0,155,1,9,Matches
359,Oscar Lewicki,se SWE,MF,se Malmö,29,1992,1.4,63,63,0,0,0,0,2,0,0,0,0,0,52,0,2,Matches
360,Bohdan Liedniev,ua UKR,MF,ua Dynamo Kyiv,23,1998,0.1,3,3,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
361,Matthijs de Ligt,nl NED,DF,it Juventus,21,1999,6.9,353,343,7,7,0,0,1,0,0,0,0,0,302,3,2,Matches
362,Isaac Lihadji,fr FRA,"MF,FW",fr Lille,19,2002,0.3,19,19,0,0,0,0,3,0,0,0,0,0,13,0,2,Matches
363,Victor Lindelöf,se SWE,DF,eng Manchester Utd,27,1994,4.7,288,281,7,4,0,0,2,3,0,0,0,0,263,0,2,Matches
364,Jesse Lingard,eng ENG,"MF,FW",eng Manchester Utd,28,1992,1.3,44,43,1,0,1,0,0,0,0,0,0,0,38,0,1,Matches
365,Marcos Llorente,es ESP,"DF,MF",es Atlético Madrid,26,1995,7.8,310,252,56,1,0,3,8,55,0,0,0,0,245,2,11,Matches
366,Giovani Lo Celso,ar ARG,"MF,FW",es Villarreal,25,1996,5.8,211,201,8,2,2,2,4,3,0,0,0,0,166,2,8,Matches
367,Manuel Locatelli,it ITA,MF,it Juventus,23,1998,5.9,364,351,13,13,3,8,3,0,0,0,0,0,311,0,6,Matches
368,Renan Lodi,br BRA,"DF,FW",es Atlético Madrid,23,1998,5.4,188,160,26,6,0,2,18,19,1,0,1,0,134,2,4,Matches
369,Ruben Loftus-Cheek,eng ENG,"MF,DF",eng Chelsea,25,1996,4.0,261,255,6,1,2,1,5,5,0,0,0,0,232,0,4,Matches
370,Matteo Lovato,it ITA,DF,it Atalanta,21,2000,0.5,18,18,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches
371,Dejan Lovren,hr CRO,DF,ru Zenit,32,1989,3.5,163,158,5,4,1,4,2,1,0,0,0,0,136,0,1,Matches
372,José Luis Palomino,ar ARG,DF,it Atalanta,31,1990,5.0,257,242,15,13,2,3,0,2,0,0,0,0,210,0,1,Matches
373,Romelu Lukaku,be BEL,FW,eng Chelsea,28,1993,3.6,63,61,2,0,0,0,2,0,0,0,0,0,49,0,1,Matches
374,Dodi Lukebakio,be BEL,"FW,MF",de Wolfsburg,23,1997,3.3,66,65,1,0,0,0,1,0,0,0,0,0,50,0,2,Matches
375,Fabian Lustenberger,ch SUI,DF,ch Young Boys,33,1988,1.0,75,74,1,1,0,0,1,0,0,0,0,0,63,0,0,Matches
376,Quentin Maceiras,ch SUI,"DF,MF",ch Young Boys,25,1995,1.3,68,56,12,3,0,1,7,9,0,0,0,0,53,0,0,Matches
377,Harry Maguire,eng ENG,DF,eng Manchester Utd,28,1993,5.9,356,336,19,17,0,7,2,2,0,0,0,0,309,1,0,Matches
378,Riyad Mahrez,dz ALG,FW,eng Manchester City,30,1991,10.9,511,466,42,6,3,0,49,6,30,13,2,1,408,3,12,Matches
379,Nico Maier,ch SUI,FW,ch Young Boys,21,2000,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
380,Mike Maignan,fr FRA,GK,it Milan,26,1995,3.0,118,84,33,11,0,0,0,0,0,0,0,0,82,1,0,Matches
381,Malcom,br BRA,"MF,FW",ru Zenit,24,1997,4.8,195,182,13,5,4,0,20,2,6,2,2,0,150,0,6,Matches
382,Daniel Maldini,it ITA,"FW,MF",it Milan,19,2001,0.3,7,5,2,1,0,0,1,0,1,0,1,0,5,0,0,Matches
383,Donyell Malen,nl NED,FW,de Dortmund,22,1999,4.3,140,128,11,2,1,0,7,2,0,0,0,0,104,1,7,Matches
