Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_TO,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_GCA,GCA_GCA90,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_TO,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Matches
622,Thiago Silva,br BRA,DF,eng Chelsea,36,1984,8.4,15,1.85,13,1,0,1,0,0,3,0.37,3,0,0,0,0,0,Matches
623,Mohamed Simakan,fr FRA,DF,de RB Leipzig,21,2000,3.3,1,0.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
624,Roko Simic,hr CRO,FW,at RB Salzburg,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
625,Milan Škriniar,sk SVK,DF,it Inter,26,1995,8.0,8,1.00,6,0,0,2,0,0,1,0.12,0,0,0,1,0,0,Matches
626,Islam Slimani,dz ALG,FW,pt Sporting CP,33,1988,1.2,1,0.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
627,Everton Soares,br BRA,"FW,MF",pt Benfica,25,1996,6.0,6,1.00,3,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
628,Eduard Sobol,ua UKR,DF,be Club Brugge,26,1995,3.7,2,0.55,2,0,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches
629,Oumar Solet,fr FRA,DF,at RB Salzburg,21,2000,3.7,3,0.82,3,0,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches
630,Manor Solomon,il ISR,"MF,FW",ua Shakhtar,22,1999,3.6,16,4.47,12,0,3,1,0,0,0,0.00,0,0,0,0,0,0,Matches
631,Josef de Souza,br BRA,MF,tr Beşiktaş,32,1989,4.9,3,0.61,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
632,Kamal Sowah,gh GHA,"MF,DF",be Club Brugge,21,2000,3.3,6,1.82,4,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
633,Marvin Spielmann,ch SUI,MF,ch Young Boys,25,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
634,Josip Stanišić,hr CRO,DF,de Bayern Munich,21,2000,0.3,3,11.74,3,0,0,0,0,0,1,3.91,1,0,0,0,0,0,Matches
635,Renato Steffen,ch SUI,FW,de Wolfsburg,29,1991,2.9,3,1.05,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
636,Zack Steffen,us USA,GK,eng Manchester City,26,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
637,Taras Stepanenko,ua UKR,MF,ua Shakhtar,31,1989,2.5,3,1.19,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
638,Raheem Sterling,eng ENG,FW,eng Manchester City,26,1994,6.5,20,3.21,15,0,3,2,0,0,2,0.32,2,0,0,0,0,0,Matches
639,John Stones,eng ENG,DF,eng Manchester City,27,1994,7.1,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
640,Luis Suárez,uy URU,FW,es Atlético Madrid,34,1987,3.8,6,1.56,4,0,1,1,0,0,1,0.26,1,0,0,0,0,0,Matches
641,Luka Sučić,hr CRO,MF,at RB Salzburg,18,2002,5.7,16,2.80,13,1,0,2,0,0,1,0.18,1,0,0,0,0,0,Matches
642,Heorhiy Sudakov,ua UKR,MF,ua Shakhtar,18,2002,0.6,5,8.04,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
643,Niklas Süle,de GER,DF,de Bayern Munich,25,1995,5.7,5,0.88,5,0,0,0,0,0,1,0.18,1,0,0,0,0,0,Matches
644,Miralem Sulejmani,rs SRB,DF,ch Young Boys,32,1988,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
645,Vladyslav Supriaha,ua UKR,FW,ua Dynamo Kyiv,21,2000,0.9,1,1.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
646,Suso,es ESP,FW,es Sevilla,27,1993,2.5,12,4.80,6,3,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
647,Aleksei Sutormin,ru RUS,"DF,MF",ru Zenit,27,1994,3.3,6,1.84,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
648,Serhiy Sydorchuk,ua UKR,MF,ua Dynamo Kyiv,30,1991,5.9,3,0.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
649,Oleksandr Syrota,ua UKR,DF,ua Dynamo Kyiv,21,2000,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
650,Wojciech Szczęsny,pl POL,GK,it Juventus,31,1990,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
651,Dominik Szoboszlai,hu HUN,"FW,MF",de RB Leipzig,20,2000,2.3,16,6.89,10,3,1,1,1,0,4,1.72,3,0,1,0,0,0,Matches
652,Adel Taarabt,ma MAR,MF,pt Benfica,32,1989,3.8,4,1.05,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
653,Bruno Tabata,br BRA,"MF,FW",pt Sporting CP,24,1997,2.3,4,1.77,2,2,0,0,0,0,1,0.44,1,0,0,0,0,0,Matches
654,Dušan Tadić,rs SRB,FW,nl Ajax,32,1988,7.0,44,6.29,37,4,3,0,0,0,5,0.71,4,0,1,0,0,0,Matches
655,Nicolás Tagliafico,ar ARG,DF,nl Ajax,28,1992,1.5,4,2.59,3,0,0,0,1,0,1,0.65,1,0,0,0,0,0,Matches
656,Mehdi Taremi,ir IRN,FW,pt Porto,29,1992,5.4,10,1.83,8,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
657,Ciprian Tătărușanu,ro ROU,GK,it Milan,35,1986,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
658,Kenneth Taylor,nl NED,MF,nl Ajax,19,2002,0.5,1,2.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
659,Alex Teixeira,br BRA,MF,tr Beşiktaş,31,1990,2.0,2,0.99,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
660,Alex Telles,br BRA,DF,eng Manchester Utd,28,1992,3.2,8,2.47,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
661,Marc-André ter Stegen,de GER,GK,es Barcelona,29,1992,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
662,Tetê,br BRA,"FW,MF",ua Shakhtar,21,2000,4.1,8,1.93,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
663,Sébastien Thill,lu LUX,MF,md Sheriff Tiraspol,27,1993,6.0,15,2.50,10,5,0,0,0,0,2,0.33,1,1,0,0,0,0,Matches
664,Steffen Tigges,de GER,FW,de Dortmund,23,1998,1.1,1,0.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
665,Samson Tijani,ng NGA,MF,at RB Salzburg,19,2002,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
666,Malik Tillman,us USA,FW,de Bayern Munich,19,2002,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
667,Jurriën Timber,nl NED,DF,nl Ajax,20,2001,6.4,7,1.10,6,0,0,0,1,0,2,0.31,2,0,0,0,0,0,Matches
668,Corentin Tolisso,fr FRA,MF,de Bayern Munich,26,1994,2.6,7,2.70,7,0,0,0,0,0,1,0.39,1,0,0,0,0,0,Matches
669,Rafael Tolói,it ITA,DF,it Atalanta,30,1990,4.0,12,3.00,11,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
670,Tiago Tomás,pt POR,"MF,FW",pt Sporting CP,19,2002,1.8,4,2.21,3,0,1,0,0,0,3,1.66,2,0,1,0,0,0,Matches
671,Fikayo Tomori,eng ENG,DF,it Milan,23,1997,4.6,2,0.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
672,Sandro Tonali,it ITA,MF,it Milan,21,2000,3.7,3,0.81,2,1,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches
673,Mehmet Topal,tr TUR,"MF,DF",tr Beşiktaş,35,1986,2.9,2,0.69,1,0,0,1,0,0,1,0.35,0,0,0,1,0,0,Matches
674,Gökhan Töre,tr TUR,MF,tr Beşiktaş,29,1992,0.9,1,1.15,0,0,0,0,1,0,1,1.15,0,0,0,0,1,0,Matches
675,Ferrán Torres,es ESP,FW,eng Manchester City,21,2000,0.8,3,3.80,2,0,0,1,0,0,1,1.27,0,0,0,1,0,0,Matches
676,Óliver Torres,es ESP,MF,es Sevilla,26,1994,1.9,8,4.29,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
677,Pau Torres,es ESP,DF,es Villarreal,24,1997,12.0,7,0.58,6,1,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
678,Adama Traoré,ml MLI,"FW,MF",md Sheriff Tiraspol,26,1995,5.9,7,1.19,5,0,0,0,2,0,2,0.34,1,0,0,0,1,0,Matches
679,Manu Trigueros,es ESP,"MF,FW",es Villarreal,29,1991,3.7,11,3.00,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
680,Kieran Trippier,eng ENG,"DF,FW",es Atlético Madrid,30,1990,2.4,1,0.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
681,Anatolii Trubin,ua UKR,GK,ua Shakhtar,19,2001,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
682,Kostas Tsimikas,gr GRE,DF,eng Liverpool,25,1996,3.8,16,4.19,11,4,1,0,0,0,2,0.52,0,2,0,0,0,0,Matches
683,Viktor Tsyhankov,ua UKR,"FW,MF",ua Dynamo Kyiv,23,1997,5.4,13,2.41,8,3,0,1,1,0,1,0.19,1,0,0,0,0,0,Matches
684,Oleksandr Tymchyk,ua UKR,DF,ua Dynamo Kyiv,24,1997,1.8,5,2.78,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
685,Salih Uçan,tr TUR,MF,tr Beşiktaş,27,1994,1.3,3,2.39,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
686,Manuel Ugarte Ribeiro,uy URU,MF,pt Sporting CP,20,2001,2.3,2,0.88,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
687,Andreas Ulmer,at AUT,DF,at RB Salzburg,35,1985,7.9,7,0.88,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
688,Sven Ulreich,de GER,GK,de Bayern Munich,32,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
689,Dayot Upamecano,fr FRA,DF,de Bayern Munich,22,1998,7.3,8,1.09,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
690,Mateus Uribe,co COL,MF,pt Porto,30,1991,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
691,Necip Uysal,tr TUR,DF,tr Beşiktaş,30,1991,2.1,3,1.42,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
692,Jesús Vallejo,es ESP,DF,es Real Madrid,24,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
693,Federico Valverde,uy URU,"MF,FW",es Real Madrid,23,1998,8.9,17,2.06,15,0,1,1,0,0,3,0.36,2,0,0,1,0,0,Matches
694,Ignace Van Der Brempt,be BEL,"MF,FW",be Club Brugge,19,2002,1.8,8,4.39,4,0,2,0,1,1,1,0.55,1,0,0,0,0,0,Matches
695,Virgil van Dijk,nl NED,DF,eng Liverpool,30,1991,9.0,5,0.56,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
696,Hans Vanaken,be BEL,"MF,FW",be Club Brugge,28,1992,6.0,17,2.83,13,1,0,2,0,1,2,0.33,1,0,0,1,0,0,Matches
697,Raphaël Varane,fr FRA,DF,eng Manchester Utd,28,1993,3.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
698,Berkay Vardar,az AZE,DF,tr Beşiktaş,18,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
699,Lucas Vázquez,es ESP,"DF,FW",es Real Madrid,30,1991,3.9,15,4.25,11,1,2,0,1,0,1,0.28,1,0,0,0,0,0,Matches
700,Matías Vecino,uy URU,MF,it Inter,29,1991,1.4,1,0.71,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
701,Benjamin Verbič,si SVN,"MF,FW",ua Dynamo Kyiv,27,1993,1.0,3,2.93,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
702,Lucas Veríssimo,br BRA,DF,pt Benfica,26,1995,3.0,5,1.67,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
703,Marco Verratti,it ITA,MF,fr Paris S-G,28,1992,4.8,22,4.62,21,0,1,0,0,0,1,0.21,1,0,0,0,0,0,Matches
704,Jan Vertonghen,be BEL,DF,pt Benfica,34,1987,10.0,3,0.30,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
705,Domagoj Vida,hr CRO,DF,tr Beşiktaş,32,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
706,Arturo Vidal,cl CHI,MF,it Inter,34,1987,4.6,15,3.29,14,0,1,0,0,0,3,0.66,2,0,1,0,0,0,Matches
707,Fabio Vieira,pt POR,"MF,DF",pt Porto,21,2000,1.0,5,5.23,4,0,1,0,0,0,2,2.09,1,0,1,0,0,0,Matches
708,Rúben Vinagre,pt POR,"MF,DF",pt Sporting CP,22,1999,0.7,1,1.41,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
709,João Virgínia,pt POR,GK,pt Sporting CP,21,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
710,Vitão,br BRA,DF,ua Shakhtar,21,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
711,Vitinha,pt POR,MF,pt Porto,21,2000,2.5,4,1.62,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
712,Vitinho,br BRA,"FW,MF",ua Dynamo Kyiv,22,1999,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
713,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,27,1994,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
714,Dušan Vlahović,rs SRB,FW,it Juventus,21,2000,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
715,Ruud Vormer,nl NED,MF,be Club Brugge,33,1988,1.8,4,2.26,4,0,0,0,0,0,1,0.57,1,0,0,0,0,0,Matches
716,Aster Vranckx,be BEL,"MF,FW",de Wolfsburg,18,2002,3.7,3,0.81,1,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
717,Stefan de Vrij,nl NED,DF,it Inter,29,1992,5.4,5,0.93,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
718,Šime Vrsaljko,hr CRO,DF,es Atlético Madrid,29,1992,3.4,2,0.59,1,1,0,0,0,0,1,0.29,0,1,0,0,0,0,Matches
719,Luca Waldschmidt,de GER,"MF,FW",de Wolfsburg,25,1996,1.3,1,0.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
720,Kyle Walker,eng ENG,DF,eng Manchester City,31,1990,6.4,11,1.73,10,1,0,0,0,0,1,0.16,1,0,0,0,0,0,Matches
721,Aaron Wan-Bissaka,eng ENG,DF,eng Manchester Utd,23,1997,4.7,5,1.07,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
722,Timothy Weah,us USA,"MF,FW",fr Lille,21,2000,2.8,3,1.06,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
723,Wout Weghorst,nl NED,FW,de Wolfsburg,28,1992,4.4,8,1.82,7,0,0,1,0,0,1,0.23,0,0,0,1,0,0,Matches
724,Julian Weigl,de GER,MF,pt Benfica,25,1995,9.0,13,1.44,11,1,0,0,0,1,2,0.22,2,0,0,0,0,0,Matches
725,Welinton,br BRA,DF,tr Beşiktaş,32,1989,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
726,Wendel,br BRA,MF,ru Zenit,23,1997,5.3,12,2.24,10,0,1,0,1,0,1,0.19,1,0,0,0,0,0,Matches
727,Wendell,br BRA,DF,pt Porto,28,1993,1.5,1,0.68,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
728,Timo Werner,de GER,"FW,MF",eng Chelsea,25,1996,2.7,10,3.67,9,0,1,0,0,0,4,1.47,3,0,1,0,0,0,Matches
729,Georginio Wijnaldum,nl NED,MF,fr Paris S-G,30,1990,2.9,3,1.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
730,Neco Williams,wls WAL,"DF,FW",eng Liverpool,20,2001,2.0,9,4.50,7,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
731,Axel Witsel,be BEL,MF,de Dortmund,32,1989,5.2,9,1.72,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
732,Maximilian Wöber,at AUT,DF,at RB Salzburg,23,1998,6.3,7,1.10,5,0,0,2,0,0,1,0.16,0,0,0,1,0,0,Matches
733,Marius Wolf,de GER,"DF,FW",de Dortmund,26,1995,1.9,7,3.66,6,0,1,0,0,0,1,0.52,1,0,0,0,0,0,Matches
734,Max Woltman,eng ENG,FW,eng Liverpool,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
735,Xeka,pt POR,MF,fr Lille,26,1994,4.8,10,2.06,4,5,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
736,Momo Yansané,gn GUI,FW,md Sheriff Tiraspol,24,1997,1.7,5,2.87,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
737,Roman Yaremchuk,ua UKR,FW,pt Benfica,25,1995,5.7,10,1.76,5,0,2,2,1,0,1,0.18,0,0,1,0,0,0,Matches
738,Jasur Yaxshiboyev,uz UZB,FW,md Sheriff Tiraspol,24,1997,2.2,3,1.33,1,0,1,1,0,0,1,0.44,1,0,0,0,0,0,Matches
739,Yusuf Yazıcı,tr TUR,"MF,FW",fr Lille,24,1997,0.6,6,10.80,1,2,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
740,Burak Yılmaz,tr TUR,FW,fr Lille,36,1985,5.9,8,1.36,2,0,1,1,4,0,2,0.34,0,0,1,0,1,0,Matches
741,Rıdvan Yılmaz,tr TUR,"DF,MF",tr Beşiktaş,20,2001,1.5,3,2.00,1,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
742,Illia Zabarnyi,ua UKR,DF,ua Dynamo Kyiv,18,2002,6.0,3,0.50,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
743,Dan-Axel Zagadou,fr FRA,DF,de Dortmund,22,1999,1.1,3,2.78,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
744,Denis Zakaria,ch SUI,MF,it Juventus,24,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
745,Duván Zapata,co COL,FW,it Atalanta,30,1991,5.2,15,2.91,8,0,4,2,1,0,3,0.58,2,0,1,0,0,0,Matches
746,Davide Zappacosta,it ITA,DF,it Atalanta,29,1992,4.5,8,1.78,7,1,0,0,0,0,1,0.22,1,0,0,0,0,0,Matches
747,Cedric Zesiger,ch SUI,DF,ch Young Boys,23,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
748,Edon Zhegrova,xk KVX,FW,fr Lille,22,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
749,Oleksandr Zinchenko,ua UKR,"DF,MF",eng Manchester City,24,1996,5.6,14,2.66,13,0,0,0,1,0,1,0.19,1,0,0,0,0,0,Matches
750,Hakim Ziyech,ma MAR,"MF,FW",eng Chelsea,28,1993,4.9,23,4.88,14,7,0,2,0,0,3,0.64,2,1,0,0,0,0,Matches
