Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
383,Yann M'Vila,fr FRA,MF,gr Olympiacos,30,1990,5.9,372,356,13,12,0,9,1,1,0,0,0,0,325,3,2,Matches
384,Awer Mabil,au AUS,"FW,MF",dk Midtjylland,24,1995,5.0,167,161,6,2,0,1,13,1,2,1,0,1,112,0,9,Matches
385,Nicolas Madsen,dk DEN,"MF,FW",dk Midtjylland,20,2000,1.0,41,40,1,1,0,0,1,0,0,0,0,0,29,0,0,Matches
386,Stanislav Magkeev,ru RUS,MF,ru Loko Moscow,21,1999,2.2,83,79,1,1,0,0,1,0,0,0,0,0,56,3,2,Matches
387,Harry Maguire,eng ENG,DF,eng Manchester Utd,27,1993,5.0,339,325,14,12,0,4,0,2,0,0,0,0,297,0,2,Matches
388,Riyad Mahrez,dz ALG,"FW,MF",eng Manchester City,29,1991,9.0,450,425,23,3,0,1,33,2,18,10,0,0,354,2,11,Matches
389,Róbert Mak,sk SVK,"MF,FW",hu Ferencváros,29,1991,1.0,56,49,6,1,0,2,5,0,5,3,0,0,42,1,2,Matches
390,Malcom,br BRA,"FW,MF",ru Zenit,23,1997,2.7,112,102,10,2,0,1,7,1,3,2,0,0,95,0,0,Matches
391,Ruslan Malinovskyi,ua UKR,MF,it Atalanta,27,1993,1.5,88,80,8,1,1,2,9,0,6,1,5,0,67,0,5,Matches
392,Wilson Manafá,pt POR,DF,pt Porto,26,1994,8.3,427,332,94,9,0,1,7,85,0,0,0,0,344,1,17,Matches
393,Steve Mandanda,fr FRA,GK,fr Marseille,35,1985,6.0,247,189,58,20,0,0,0,0,0,0,0,0,172,0,0,Matches
394,Sadio Mané,sn SEN,FW,eng Liverpool,28,1992,7.9,236,231,4,1,2,2,15,3,0,0,0,0,168,1,10,Matches
395,Faitout Maouassa,fr FRA,DF,fr Rennes,22,1998,0.9,48,39,9,0,0,0,11,4,5,0,5,0,36,0,0,Matches
396,Marcelo,br BRA,DF,es Real Madrid,32,1988,1.8,122,109,11,0,0,3,11,11,0,0,0,0,97,2,2,Matches
397,Agustín Marchesín,ar ARG,GK,pt Porto,32,1988,9.3,390,281,108,48,0,4,0,0,0,0,0,0,223,1,0,Matches
398,Moussa Marega,ml MLI,FW,pt Porto,29,1991,8.2,114,110,3,0,0,0,7,0,0,0,0,0,72,1,7,Matches
399,José María Giménez,uy URU,DF,es Atlético Madrid,25,1995,3.7,222,216,5,5,0,2,0,0,0,0,0,0,200,1,1,Matches
400,Mariano,do DOM,FW,es Real Madrid,26,1993,1.2,22,20,2,0,0,0,0,0,0,0,0,0,16,0,1,Matches
401,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,34,1985,6.0,247,153,94,24,0,1,0,0,0,0,0,0,185,0,0,Matches
402,João Mário Lopes,pt POR,"FW,MF",pt Porto,20,2000,0.9,28,27,1,0,0,0,1,1,0,0,0,0,16,0,1,Matches
403,Yevgeni Markov,ru RUS,FW,ru Krasnodar,26,1994,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
404,Marlos,ua UKR,MF,ua Shakhtar,32,1988,4.7,224,213,11,8,0,4,8,0,3,0,1,0,202,0,4,Matches
405,Marquinhos,br BRA,"DF,MF",fr Paris S-G,26,1994,9.1,577,555,20,18,0,3,3,2,0,0,0,0,510,2,5,Matches
406,Anthony Martial,fr FRA,FW,eng Manchester Utd,24,1995,4.7,158,158,0,0,1,2,1,0,0,0,0,0,125,0,3,Matches
407,Jonas Martin,fr FRA,MF,fr Rennes,30,1990,1.0,38,34,4,4,0,0,0,0,0,0,0,0,34,0,1,Matches
408,Javi Martínez,es ESP,MF,de Bayern Munich,31,1988,2.1,120,116,3,3,0,0,1,0,0,0,0,0,108,1,1,Matches
409,Lautaro Martínez,ar ARG,FW,it Inter,22,1997,4.5,73,69,4,0,0,0,2,0,0,0,0,0,45,0,7,Matches
410,Lisandro Martínez,ar ARG,DF,nl Ajax,22,1998,3.3,256,249,5,4,0,1,1,0,0,0,0,0,206,2,3,Matches
411,Toni Martínez,es ESP,FW,pt Porto,23,1997,1.1,22,22,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches
412,Alyaksandr Martynovich,by BLR,DF,ru Krasnodar,32,1987,5.0,178,162,15,10,0,3,0,5,0,0,0,0,132,1,1,Matches
413,Adam Marušić,me MNE,DF,it Lazio,27,1992,8.0,286,242,44,4,1,1,8,40,0,0,0,0,236,0,3,Matches
414,Giorgos Masouras,gr GRE,"MF,FW",gr Olympiacos,26,1994,3.2,96,92,3,0,0,0,8,2,1,1,0,0,64,1,1,Matches
415,Clinton Mata,ao ANG,DF,be Club Brugge,27,1992,5.9,370,333,37,7,0,3,11,30,0,0,0,0,300,0,10,Matches
416,Juan Mata,es ESP,FW,eng Manchester Utd,32,1988,0.7,28,28,0,0,0,0,0,0,0,0,0,0,26,0,1,Matches
417,Nemanja Matić,rs SRB,"MF,DF",eng Manchester Utd,31,1988,2.5,215,210,5,4,0,0,1,1,0,0,0,0,190,0,2,Matches
418,Joël Matip,cm CMR,DF,eng Liverpool,28,1991,1.9,129,126,3,2,0,0,0,1,0,0,0,0,109,0,0,Matches
419,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,24,1996,3.3,181,163,17,1,0,2,3,16,0,0,0,0,144,1,5,Matches
420,Eric Maxim Choupo-Moting,cm CMR,FW,de Bayern Munich,31,1989,4.3,70,60,10,0,0,0,1,2,0,0,0,0,52,0,3,Matches
421,Maycon,br BRA,MF,ua Shakhtar,23,1997,4.1,212,205,7,5,2,1,3,0,2,0,2,0,194,0,1,Matches
422,Noussair Mazraoui,ma MAR,DF,nl Ajax,22,1997,5.3,331,281,46,6,0,1,7,40,0,0,0,0,254,4,5,Matches
423,Kylian Mbappé,fr FRA,FW,fr Paris S-G,21,1998,10.0,282,262,20,0,3,2,10,3,5,1,1,0,214,0,10,Matches
424,Chancel Mbemba,cd COD,DF,pt Porto,25,1994,10.3,387,370,16,16,0,2,3,0,0,0,0,0,326,1,5,Matches
425,Weston McKennie,us USA,MF,it Juventus,21,1998,4.5,175,172,2,0,0,1,0,2,0,0,0,0,142,1,4,Matches
426,Scott McTominay,sct SCO,MF,eng Manchester Utd,23,1996,3.8,175,170,5,4,0,1,0,1,0,0,0,0,147,0,4,Matches
427,Brandon Mechele,be BEL,DF,be Club Brugge,27,1993,2.0,57,56,1,1,0,0,0,0,0,0,0,0,45,0,1,Matches
428,Arthur Melo,br BRA,MF,it Juventus,23,1996,3.7,336,328,6,5,0,1,1,1,0,0,0,0,311,2,1,Matches
429,Benjamin Mendy,fr FRA,DF,eng Manchester City,26,1994,0.9,86,77,9,0,0,0,8,9,0,0,0,0,74,0,0,Matches
430,Edouard Mendy,sn SEN,GK,eng Chelsea,28,1992,12.0,372,265,106,30,0,0,0,0,0,0,0,0,294,1,0,Matches
431,Ferland Mendy,fr FRA,DF,es Real Madrid,25,1995,10.7,686,590,95,5,0,5,13,90,0,0,0,0,597,1,19,Matches
432,Lionel Messi,ar ARG,"FW,MF",es Barcelona,33,1987,6.0,456,409,45,18,3,4,19,2,16,6,2,0,393,2,4,Matches
433,Thomas Meunier,be BEL,DF,de Dortmund,28,1991,3.9,279,247,32,5,0,3,13,27,0,0,0,0,231,0,7,Matches
434,Simon Mignolet,be BEL,GK,be Club Brugge,32,1988,5.0,231,186,45,13,0,5,0,0,0,0,0,0,174,0,1,Matches
435,Sergej Milinković-Savić,rs SRB,MF,it Lazio,25,1995,6.5,373,362,6,5,1,9,5,1,0,0,0,0,294,5,10,Matches
436,Éder Militão,br BRA,DF,es Real Madrid,22,1998,5.3,325,304,20,8,0,6,2,12,0,0,0,0,286,1,1,Matches
437,James Milner,eng ENG,MF,eng Liverpool,34,1986,4.0,244,226,18,10,0,3,7,5,1,0,0,0,190,0,10,Matches
438,Takumi Minamino,jp JPN,"FW,MF",eng Liverpool,25,1995,2.1,72,68,2,0,0,0,3,2,0,0,0,0,58,2,1,Matches
439,Óscar Mingueza,es ESP,DF,es Barcelona,21,1999,2.7,231,220,11,8,0,0,4,3,0,0,0,0,212,0,3,Matches
440,Aleksei Miranchuk,ru RUS,"MF,FW",it Atalanta,24,1995,0.3,16,16,0,0,0,1,1,0,0,0,0,0,11,0,0,Matches
441,Anton Miranchuk,ru RUS,"MF,FW",ru Loko Moscow,24,1995,5.1,183,157,24,9,1,3,20,0,12,5,6,0,119,2,7,Matches
442,Luka Modrić,hr CRO,MF,es Real Madrid,34,1985,10.1,881,850,28,21,4,17,15,3,4,2,1,0,776,3,8,Matches
443,Johan Mojica,co COL,DF,it Atalanta,27,1992,1.1,53,48,5,1,0,0,4,4,0,0,0,0,43,0,1,Matches
444,Júnior Moraes,ua UKR,FW,ua Shakhtar,33,1987,1.8,37,28,9,0,0,0,0,0,0,0,0,0,30,0,0,Matches
445,Álvaro Morata,es ESP,FW,it Juventus,27,1992,6.6,165,158,7,0,0,3,4,0,0,0,0,0,117,0,5,Matches
446,Mateu Morey,es ESP,DF,de Dortmund,20,2000,5.0,241,190,51,7,0,0,4,44,0,0,0,0,188,0,8,Matches
447,Ilaix Moriba,gn GUI,MF,es Barcelona,17,2003,0.1,20,20,0,0,0,0,0,0,0,0,0,0,18,0,1,Matches
448,Andrei Mostovoy,ru RUS,"FW,DF",ru Zenit,22,1997,2.2,84,79,5,0,0,0,6,1,0,0,0,0,63,0,1,Matches
449,Youssoufa Moukoko,de GER,FW,de Dortmund,15,2004,0.4,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0,Matches
450,Mason Mount,eng ENG,MF,eng Chelsea,21,1999,8.4,357,325,30,7,3,3,24,4,18,4,9,0,299,2,6,Matches
451,Maksim Mukhin,ru RUS,MF,ru Loko Moscow,18,2001,0.5,24,23,1,1,0,0,0,0,0,0,0,0,21,0,0,Matches
452,Nordi Mukiele,fr FRA,DF,de RB Leipzig,22,1997,6.1,435,366,68,13,0,5,8,55,0,0,0,0,319,1,15,Matches
453,Thomas Müller,de GER,"MF,FW",de Bayern Munich,30,1989,7.0,335,313,21,3,1,1,25,10,3,0,1,0,239,1,12,Matches
454,Luis Muriel,co COL,"FW,MF",it Atalanta,29,1991,3.9,144,132,12,5,0,4,18,1,3,2,1,0,88,0,10,Matches
455,Vedat Muriqi,xk KVX,FW,it Lazio,26,1994,2.0,62,61,1,0,0,0,2,0,0,0,0,0,39,0,1,Matches
456,Mateo Musacchio,ar ARG,DF,it Lazio,29,1990,0.3,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
457,Leon Musayev,ru RUS,"MF,DF",ru Zenit,21,1999,0.6,31,30,1,1,0,0,1,0,0,0,0,0,25,0,0,Matches
458,Jamal Musiala,de GER,MF,de Bayern Munich,17,2003,2.6,96,95,1,0,0,0,0,0,0,0,0,0,84,0,4,Matches
459,Enock Mwepu,zm ZAM,"MF,FW",at RB Salzburg,22,1998,5.8,280,276,3,0,0,0,5,3,0,0,0,0,204,1,4,Matches
460,Vitaliy Mykolenko,ua UKR,DF,ua Dynamo Kyiv,21,1999,3.9,242,203,37,9,0,0,8,28,0,0,0,0,192,2,3,Matches
461,Joakim Mæhle,dk DEN,DF,it Atalanta,23,1997,1.9,71,57,14,1,0,0,1,13,0,0,0,0,57,0,4,Matches
462,Nacho,es ESP,DF,es Real Madrid,30,1990,8.0,460,439,19,4,0,2,2,15,0,0,0,0,402,2,3,Matches
463,Yuto Nagatomo,jp JPN,DF,fr Marseille,33,1986,1.1,43,36,7,0,0,0,0,7,0,0,0,0,40,0,2,Matches
464,Radja Nainggolan,be BEL,MF,it Inter,32,1988,0.0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
465,Shoya Nakajima,jp JPN,"FW,MF",pt Porto,25,1994,0.8,18,15,3,1,0,0,3,1,1,0,1,0,13,0,0,Matches
466,Jesús Navas,es ESP,DF,es Sevilla,34,1985,5.1,410,358,52,3,0,12,55,47,2,0,0,0,316,0,13,Matches
467,Keylor Navas,cr CRC,GK,fr Paris S-G,33,1986,12.0,439,302,133,32,0,0,0,0,0,0,0,0,334,4,1,Matches
468,David Neres,br BRA,FW,nl Ajax,23,1997,3.4,143,138,5,0,0,0,9,5,0,0,0,0,109,0,3,Matches
469,Ruslan Neshcheret,ua UKR,GK,ua Dynamo Kyiv,18,2002,1.0,38,25,13,2,0,0,0,0,0,0,0,0,35,0,0,Matches
470,Neto,br BRA,GK,es Barcelona,31,1989,3.0,92,62,30,8,0,0,0,0,0,0,0,0,78,0,0,Matches
471,Manuel Neuer,de GER,GK,de Bayern Munich,34,1986,8.0,317,255,62,17,0,1,0,1,0,0,0,0,281,0,0,Matches
472,Florian Neuhaus,de GER,MF,de Gladbach,23,1997,7.8,438,423,14,14,6,8,1,0,0,0,0,0,373,1,5,Matches
473,Neymar,br BRA,"FW,MF",fr Paris S-G,28,1992,8.3,404,341,56,23,3,6,26,6,25,10,5,0,307,7,8,Matches
474,Tokmac Nguen,no NOR,"FW,MF",hu Ferencváros,26,1993,5.1,90,76,14,0,1,0,1,2,0,0,0,0,72,0,5,Matches
475,M'Baye Niang,sn SEN,FW,fr Rennes,25,1994,1.1,21,18,3,0,0,0,0,0,0,0,0,0,15,0,0,Matches
476,Saúl Ñíguez,es ESP,MF,es Atlético Madrid,25,1994,5.1,265,263,2,2,0,1,2,0,0,0,0,0,228,0,2,Matches
477,Christopher Nkunku,fr FRA,"MF,FW",de RB Leipzig,22,1997,6.5,310,268,41,11,0,1,35,7,20,10,6,1,239,1,6,Matches
478,Felix Nmecha,de GER,MF,eng Manchester City,19,2000,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
479,Alexander Nübel,de GER,GK,de Bayern Munich,23,1996,2.0,81,67,14,1,0,0,0,0,0,0,0,0,69,0,1,Matches
480,Gerzino Nyamsi,fr FRA,DF,fr Rennes,23,1997,2.0,133,129,4,4,0,1,0,0,0,0,0,0,118,0,0,Matches
481,Steven Nzonzi,fr FRA,MF,fr Rennes,31,1988,4.7,341,337,4,4,0,3,1,0,0,0,0,0,310,0,4,Matches
482,Jan Oblak,si SVN,GK,es Atlético Madrid,27,1993,8.0,208,125,83,22,0,1,0,0,0,0,0,0,124,0,0,Matches
483,Lucas Ocampos,ar ARG,"FW,DF",es Sevilla,26,1994,5.0,209,187,22,5,0,5,20,17,0,0,0,0,144,0,9,Matches
484,Álvaro Odriozola,es ESP,DF,es Real Madrid,24,1995,0.4,14,9,5,0,0,0,1,5,0,0,0,0,12,0,0,Matches
485,Noah Okafor,ch SUI,"FW,MF",at RB Salzburg,20,2000,0.6,29,24,5,0,0,1,2,0,0,0,0,0,23,0,2,Matches
486,David Okereke,ng NGA,"MF,FW",be Club Brugge,22,1997,0.3,10,9,1,0,0,0,1,1,0,0,0,0,8,0,0,Matches
487,Masaya Okugawa,jp JPN,"MF,FW",at RB Salzburg,24,1996,0.5,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0,Matches
488,Sérgio Oliveira,pt POR,MF,pt Porto,28,1992,8.2,368,300,67,38,1,6,36,4,20,5,11,1,263,1,4,Matches
489,Dani Olmo,es ESP,"FW,MF",de RB Leipzig,22,1998,6.5,277,268,7,3,1,6,3,4,0,0,0,0,209,2,15,Matches
490,Kristoffer Olsson,se SWE,"MF,FW",ru Krasnodar,25,1995,4.5,204,186,16,10,1,2,10,0,5,0,3,0,163,2,1,Matches
491,André Onana,cm CMR,GK,nl Ajax,24,1996,6.0,316,264,51,20,0,2,0,0,0,0,0,0,247,1,1,Matches
492,Jérôme Onguéné,cm CMR,DF,at RB Salzburg,22,1997,0.5,40,38,2,2,0,0,0,0,0,0,0,0,30,0,0,Matches
493,Frank Onyeka,ng NGA,MF,dk Midtjylland,22,1998,5.6,178,172,5,3,0,1,3,2,0,0,0,0,149,1,4,Matches
494,Willi Orban,hu HUN,DF,de RB Leipzig,27,1992,3.6,203,194,8,4,0,0,3,4,0,0,0,0,169,1,0,Matches
495,Divock Origi,be BEL,FW,eng Liverpool,25,1995,2.3,51,48,3,0,0,0,2,3,0,0,0,0,41,0,3,Matches
496,Otávio,pt POR,"MF,FW",pt Porto,25,1995,7.8,349,302,46,15,1,3,22,9,16,4,8,0,253,1,11,Matches
497,Alex Oxlade-Chamberlain,eng ENG,MF,eng Liverpool,26,1993,0.3,19,18,1,0,0,0,2,1,0,0,0,0,14,0,0,Matches
498,Berkay Özcan,tr TUR,MF,tr Başakşehir,22,1998,4.9,215,205,10,7,0,2,0,3,0,0,0,0,199,0,2,Matches
499,Magomed Ozdoyev,ru RUS,MF,ru Zenit,27,1992,3.5,154,146,8,6,1,4,3,1,0,0,0,0,119,0,3,Matches
500,Cole Palmer,eng ENG,FW,eng Manchester City,18,2002,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
501,Emerson Palmieri,it ITA,DF,eng Chelsea,25,1994,2.4,152,118,34,3,0,0,24,18,13,5,7,0,119,0,1,Matches
502,Kaio Pantaleão,br BRA,DF,ru Krasnodar,24,1995,5.8,204,197,6,5,1,1,0,1,0,0,0,0,157,1,1,Matches
503,Leandro Paredes,ar ARG,MF,fr Paris S-G,26,1994,7.4,458,427,29,25,1,1,5,1,3,0,3,0,417,2,2,Matches
504,Marco Parolo,it ITA,"MF,DF",it Lazio,35,1985,2.7,106,101,5,3,0,0,0,2,0,0,0,0,85,0,3,Matches
505,Mario Pašalić,hr CRO,MF,it Atalanta,25,1995,3.1,122,120,1,1,0,0,1,0,0,0,0,0,90,1,8,Matches
506,Felix Passlack,de GER,"FW,DF",de Dortmund,22,1998,1.3,76,66,10,0,0,0,1,10,0,0,0,0,60,0,3,Matches
507,Alfonso Pastor,es ESP,GK,es Sevilla,19,2000,1.0,32,26,6,2,0,0,0,0,0,0,0,0,25,0,0,Matches
508,Patric,es ESP,DF,it Lazio,27,1993,4.7,263,252,11,10,1,2,4,1,0,0,0,0,225,0,3,Matches
509,Alan Patrick,br BRA,MF,ua Shakhtar,29,1991,1.8,114,110,4,4,0,0,1,0,0,0,0,0,95,0,1,Matches
510,Giuliano de Paula,br BRA,"MF,FW",tr Başakşehir,30,1990,0.9,49,47,2,2,0,0,1,0,0,0,0,0,39,0,0,Matches
511,Paulinho,br BRA,DF,dk Midtjylland,25,1995,5.3,254,210,43,2,1,0,16,41,0,0,0,0,170,1,13,Matches
512,Benjamin Pavard,fr FRA,DF,de Bayern Munich,24,1996,6.3,433,387,45,6,0,5,25,39,0,0,0,0,353,1,7,Matches
513,Dimitri Payet,fr FRA,"FW,MF",fr Marseille,33,1987,3.8,179,151,28,8,0,0,27,2,15,4,9,1,126,0,2,Matches
514,Pedri,es ESP,"MF,FW",es Barcelona,17,2002,5.5,333,321,12,0,1,1,5,2,10,2,1,0,288,0,8,Matches
515,Timothee Pembele,fr FRA,DF,fr Paris S-G,17,2002,0.1,8,6,2,0,0,0,1,2,0,0,0,0,6,0,0,Matches
516,Carlos de Pena,uy URU,"MF,FW",ua Dynamo Kyiv,28,1992,3.6,132,122,9,5,0,0,16,1,3,0,2,0,79,1,5,Matches
517,Pepe,pt POR,DF,pt Porto,37,1983,6.3,268,248,18,17,0,6,0,1,0,0,0,0,212,2,3,Matches
518,Andreas Pereira,br BRA,"MF,FW",it Lazio,24,1996,1.5,77,66,10,3,0,0,14,0,6,2,3,0,53,1,2,Matches
519,Danilo Pereira,pt POR,"DF,MF",fr Paris S-G,28,1991,8.7,427,415,12,12,0,3,3,0,0,0,0,0,384,0,6,Matches
520,Ivan Perišić,hr CRO,"DF,FW",it Inter,31,1989,2.7,115,102,13,0,0,3,16,12,0,0,0,0,69,0,7,Matches
521,Matteo Pessina,it ITA,MF,it Atalanta,23,1997,5.4,286,275,11,10,0,1,3,1,0,0,0,0,240,0,8,Matches
522,Sergei Petrov,ru RUS,DF,ru Krasnodar,29,1991,0.8,25,21,4,0,0,0,0,4,0,0,0,0,20,0,1,Matches
523,Luca Pfeiffer,de GER,"FW,MF",dk Midtjylland,23,1996,0.2,11,10,1,0,0,0,0,0,0,0,0,0,5,0,0,Matches
524,Nathaniel Phillips,eng ENG,DF,eng Liverpool,23,1997,3.0,183,182,1,0,0,2,0,1,0,0,0,0,152,0,1,Matches
525,Andrea Pinamonti,it ITA,FW,it Inter,21,1999,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
526,Gerard Piqué,es ESP,DF,es Barcelona,33,1987,2.6,201,197,4,4,0,1,0,0,0,0,0,0,197,0,0,Matches
527,Łukasz Piszczek,pl POL,DF,de Dortmund,35,1985,2.5,201,196,5,5,0,5,1,0,0,0,0,0,173,0,2,Matches
528,Miralem Pjanić,ba BIH,MF,es Barcelona,30,1990,5.5,600,577,21,17,0,2,3,0,4,1,1,0,548,2,4,Matches
529,Alassane Pléa,fr FRA,FW,de Gladbach,27,1993,6.0,159,150,8,0,1,2,9,0,0,0,0,0,116,1,4,Matches
530,Paul Pogba,fr FRA,MF,eng Manchester Utd,27,1993,2.0,112,108,3,2,2,3,3,1,0,0,0,0,89,1,0,Matches
531,Carlos Ponck,cv CPV,DF,tr Başakşehir,25,1995,2.1,72,71,1,1,0,1,0,0,0,0,0,0,59,0,0,Matches
532,Denys Popov,ua UKR,DF,ua Dynamo Kyiv,21,1999,4.6,318,313,5,5,0,3,0,0,0,0,0,0,274,0,0,Matches
533,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,26,1994,5.6,166,156,9,0,0,0,1,1,0,0,0,0,110,1,12,Matches
534,Danila Prokhin,ru RUS,DF,ru Zenit,19,2001,2.0,106,102,3,3,0,2,0,0,0,0,0,0,81,1,0,Matches
535,Quincy Promes,nl NED,"FW,DF",nl Ajax,28,1992,2.8,117,110,7,2,0,0,2,4,1,0,0,0,93,0,1,Matches
536,Riqui Puig,es ESP,"MF,FW",es Barcelona,20,1999,1.0,120,117,3,1,1,0,0,1,1,0,0,0,109,0,2,Matches
537,Christian Pulisic,us USA,"FW,MF",eng Chelsea,21,1998,4.7,167,165,1,1,0,0,6,0,0,0,0,0,130,1,6,Matches
538,Andriy Pyatov,ua UKR,GK,ua Shakhtar,36,1984,1.0,27,18,9,1,0,0,0,0,0,0,0,0,23,0,0,Matches
539,Adrien Rabiot,fr FRA,MF,it Juventus,25,1995,5.6,341,328,11,9,0,2,6,2,0,0,0,0,300,2,5,Matches
540,Nemanja Radonjić,rs SRB,"FW,MF",fr Marseille,24,1996,1.0,22,21,1,0,0,0,1,0,0,0,0,0,15,0,1,Matches
541,Ștefan Radu,ro ROU,DF,it Lazio,33,1986,1.5,71,67,4,2,0,1,2,2,0,0,0,0,64,0,1,Matches
542,Rafael,br BRA,DF,tr Başakşehir,30,1990,5.7,312,260,51,8,0,2,13,43,0,0,0,0,246,1,8,Matches
543,Rafinha,br BRA,DF,gr Olympiacos,34,1985,6.0,383,321,58,1,0,0,16,56,1,0,1,0,327,4,7,Matches
544,Rafinha,br BRA,MF,fr Paris S-G,27,1993,1.4,106,103,3,2,0,0,2,0,1,0,0,0,91,0,1,Matches
545,Slobodan Rajković,rs SRB,DF,ru Loko Moscow,31,1989,3.0,103,98,5,5,1,0,0,0,0,0,0,0,76,0,3,Matches
546,Ivan Rakitić,hr CRO,MF,es Sevilla,32,1988,5.1,399,377,21,13,1,12,11,4,4,1,2,0,353,1,7,Matches
547,Yaroslav Rakitskiy,ua UKR,DF,ru Zenit,30,1989,5.2,287,275,10,9,0,11,2,1,0,0,0,0,233,2,1,Matches
548,André Ramalho,br BRA,DF,at RB Salzburg,28,1992,6.0,385,366,16,16,2,1,1,0,0,0,0,0,323,3,1,Matches
549,Cristian Ramírez,ec ECU,"DF,MF",ru Krasnodar,25,1994,5.5,202,168,34,2,0,2,10,32,0,0,0,0,149,0,4,Matches
550,Sergio Ramos,es ESP,DF,es Real Madrid,34,1986,4.7,381,373,8,6,0,17,0,2,0,0,0,0,346,0,3,Matches
551,Aaron Ramsey,wls WAL,"MF,FW",it Juventus,29,1990,4.0,217,214,2,1,1,3,5,0,1,0,0,0,178,1,5,Matches
552,Lazar Ranđelović,rs SRB,"FW,MF",gr Olympiacos,22,1997,2.6,80,78,1,0,0,0,6,1,0,0,0,0,56,1,5,Matches
553,Marcus Rashford,eng ENG,FW,eng Manchester Utd,22,1997,4.6,148,143,4,0,1,1,3,4,0,0,0,0,114,1,4,Matches
554,Pepe Reina,es ESP,GK,it Lazio,37,1982,7.0,286,242,43,19,0,1,0,0,0,0,0,0,237,1,0,Matches
555,Reinier,br BRA,"MF,FW",de Dortmund,18,2002,0.2,20,19,1,0,0,1,0,1,0,0,0,0,17,0,0,Matches
556,Karim Rekik,nl NED,DF,es Sevilla,25,1994,2.4,141,117,24,2,0,1,3,22,0,0,0,0,110,0,3,Matches
557,Marco Reus,de GER,"FW,MF",de Dortmund,31,1989,7.7,276,262,14,7,1,0,13,1,3,1,1,0,224,0,9,Matches
558,Gio Reyna,us USA,"MF,FW",de Dortmund,17,2002,5.1,266,256,9,4,0,3,4,3,2,2,0,0,226,1,6,Matches
559,Federico Ricca,uy URU,DF,be Club Brugge,25,1994,3.0,159,139,20,2,0,0,4,18,0,0,0,0,128,0,6,Matches
560,Chris Richards,us USA,DF,de Bayern Munich,20,2000,1.4,102,91,11,0,0,0,4,11,0,0,0,0,84,0,3,Matches
561,Mats Rits,be BEL,MF,be Club Brugge,27,1993,3.6,156,156,0,0,1,2,1,0,0,0,0,0,126,0,2,Matches
562,Sergi Roberto,es ESP,"DF,MF",es Barcelona,28,1992,2.0,177,163,14,2,0,0,0,12,0,0,0,0,165,0,2,Matches
563,Andrew Robertson,sct SCO,DF,eng Liverpool,26,1994,8.4,664,540,122,21,1,6,38,81,20,2,15,0,523,2,11,Matches
564,Marc Roca,es ESP,MF,de Bayern Munich,23,1996,1.7,166,159,6,6,0,1,2,0,0,0,0,0,153,1,1,Matches
565,Rodri,es ESP,MF,eng Manchester City,24,1996,8.7,840,828,10,10,1,10,1,0,0,0,0,0,767,2,4,Matches
566,Gerson Rodrigues,lu LUX,"FW,MF",ua Dynamo Kyiv,25,1995,2.0,63,62,1,0,1,2,1,1,0,0,0,0,53,0,1,Matches
567,Pedro Rodrigues,pt POR,MF,gr Olympiacos,23,1997,1.4,69,69,0,0,0,0,0,0,0,0,0,0,58,0,2,Matches
568,Óscar Rodríguez Arnaiz,es ESP,MF,es Sevilla,22,1998,3.1,151,141,8,8,1,3,10,0,0,0,0,0,126,2,5,Matches
569,Rodrygo,br BRA,"FW,MF",es Real Madrid,19,2001,3.6,143,143,0,0,1,0,14,0,0,0,0,0,110,0,3,Matches
570,Cristian Romero,ar ARG,DF,it Atalanta,22,1998,6.9,286,270,16,14,1,1,0,2,0,0,0,0,247,0,3,Matches
571,Cristiano Ronaldo,pt POR,FW,it Juventus,35,1985,6.3,225,211,9,0,0,0,6,4,1,0,0,0,174,5,7,Matches
572,Valentin Rongier,fr FRA,MF,fr Marseille,25,1994,4.9,283,273,10,7,0,4,0,3,0,0,0,0,250,0,6,Matches
573,Marten de Roon,nl NED,MF,it Atalanta,29,1991,5.3,282,269,11,8,0,4,2,3,0,0,0,0,216,2,5,Matches
574,Antonio Rüdiger,de GER,DF,eng Chelsea,27,1993,10.3,630,613,12,12,1,8,0,0,0,0,0,0,544,5,3,Matches
575,Daniele Rugani,it ITA,DF,fr Rennes,26,1994,0.2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
