Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
75,Andreas Bouchalakis,gr GRE,MF,gr Olympiacos,27,1993,4.6,0,4,0,0.0,0.86,0.00,0.00,,26.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
76,Yassine Bounou,ma MAR,GK,es Sevilla,29,1991,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
77,Benjamin Bourigeaud,fr FRA,MF,fr Rennes,26,1994,4.1,0,7,2,28.6,1.71,0.49,0.00,0.00,19.0,2,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
78,Denys Boyko,ua UKR,GK,ua Dynamo Kyiv,32,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
79,Martin Braithwaite,dk DEN,FW,es Barcelona,29,1991,2.6,3,7,3,42.9,2.70,1.16,0.29,0.67,11.8,0,1,1,3.1,2.3,0.33,-0.1,-0.3,Matches
80,Julian Brandt,de GER,MF,de Dortmund,24,1996,2.4,0,3,0,0.0,1.24,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
81,Brian Brobbey,nl NED,FW,nl Ajax,18,2002,0.5,0,1,1,100.0,2.00,2.00,0.00,0.00,10.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
82,Marcelo Brozović,hr CRO,MF,it Inter,27,1992,4.1,0,4,1,25.0,0.97,0.24,0.00,0.00,20.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
83,Bruma,pt POR,"FW,MF",gr Olympiacos,25,1994,0.7,0,1,0,0.0,1.36,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
84,Gianluigi Buffon,it ITA,GK,it Juventus,42,1978,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
85,Roman Bürki,ch SUI,GK,de Dortmund,29,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
86,Heorhiy Bushchan,ua UKR,GK,ua Dynamo Kyiv,26,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
87,Sergio Busquets,es ESP,MF,es Barcelona,32,1988,3.7,0,4,2,50.0,1.08,0.54,0.00,0.00,10.7,0,0,0,0.2,0.1,0.03,-0.2,-0.1,Matches
88,Vitaliy Buyalskyi,ua UKR,"FW,MF",ua Dynamo Kyiv,27,1993,3.8,0,6,1,16.7,1.57,0.26,0.00,0.00,13.4,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
89,Rémy Cabella,fr FRA,"MF,FW",ru Krasnodar,30,1990,2.8,1,5,2,40.0,1.78,0.71,0.20,0.50,14.0,0,0,0,0.7,0.7,0.15,+0.3,+0.3,Matches
90,Júnior Caiçara,br BRA,DF,tr Başakşehir,31,1989,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
91,Felipe Caicedo,ec ECU,FW,it Lazio,31,1988,1.5,1,4,1,25.0,2.65,0.66,0.25,1.00,12.0,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
92,Jens Cajuste,se SWE,MF,dk Midtjylland,20,1999,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
93,Mattia Caldara,it ITA,MF,it Atalanta,26,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
94,Duje Ćaleta-Car,hr CRO,DF,fr Marseille,23,1996,4.0,0,2,0,0.0,0.50,0.00,0.00,,6.8,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
95,Mohamed Camara,gn GUI,MF,gr Olympiacos,23,1997,3.2,1,4,1,25.0,1.26,0.31,0.25,1.00,20.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
96,Mohamed Camara,ml MLI,MF,at RB Salzburg,20,2000,4.6,0,4,1,25.0,0.88,0.22,0.00,0.00,24.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
97,Eduardo Camavinga,fr FRA,MF,fr Rennes,17,2002,3.6,0,5,2,40.0,1.37,0.55,0.00,0.00,28.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
98,Sergio Camello,es ESP,FW,es Atlético Madrid,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
99,Emre Can,de GER,"MF,DF",de Dortmund,26,1994,5.2,0,4,0,0.0,0.77,0.00,0.00,,22.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
100,João Cancelo,pt POR,DF,eng Manchester City,26,1994,6.7,1,8,3,37.5,1.19,0.45,0.13,0.33,24.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
101,Diego Carlos,br BRA,DF,es Sevilla,27,1993,8.0,0,12,4,33.3,1.50,0.50,0.00,0.00,12.7,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Matches
102,Yannick Carrasco,be BEL,"MF,DF",es Atlético Madrid,26,1993,4.2,1,11,4,36.4,2.61,0.95,0.09,0.25,18.8,1,0,0,1.4,1.4,0.13,-0.4,-0.4,Matches
103,Dani Carvajal,es ESP,DF,es Real Madrid,28,1992,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
104,Casemiro,br BRA,MF,es Real Madrid,28,1992,9.2,1,11,2,18.2,1.20,0.22,0.09,0.50,25.5,0,0,0,1.4,1.4,0.13,-0.4,-0.4,Matches
105,Danilo Cataldi,it ITA,MF,it Lazio,25,1994,1.0,0,2,0,0.0,2.05,0.00,0.00,,32.3,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
106,Edinson Cavani,uy URU,FW,eng Manchester Utd,33,1987,2.3,0,4,1,25.0,1.73,0.43,0.00,0.00,20.1,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
107,Murilo Cerqueira,br BRA,DF,ru Loko Moscow,23,1997,5.0,0,3,0,0.0,0.60,0.00,0.00,,8.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
108,Nacer Chadli,be BEL,MF,tr Başakşehir,30,1989,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
109,Yevgeni Chernov,ru RUS,DF,ru Krasnodar,27,1992,3.2,0,3,0,0.0,0.94,0.00,0.00,,15.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
110,Giorgio Chiellini,it ITA,DF,it Juventus,35,1984,1.6,0,1,0,0.0,0.63,0.00,0.00,,3.2,0,0,0,0.4,0.4,0.44,-0.4,-0.4,Matches
111,Federico Chiesa,it ITA,"MF,FW",it Juventus,22,1997,6.1,4,13,7,53.8,2.12,1.14,0.31,0.57,13.5,0,0,0,2.1,2.1,0.16,+1.9,+1.9,Matches
112,Ben Chilwell,eng ENG,"DF,FW",eng Chelsea,23,1996,8.6,1,5,3,60.0,0.58,0.35,0.20,0.33,10.6,0,0,0,1.1,1.1,0.22,-0.1,-0.1,Matches
113,Andreas Christensen,dk DEN,DF,eng Chelsea,24,1996,6.6,0,1,0,0.0,0.15,0.00,0.00,,31.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
114,Eldar Ćivić,ba BIH,DF,hu Ferencváros,24,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
115,Viktor Claesson,se SWE,"FW,MF",ru Krasnodar,28,1992,3.2,0,3,1,33.3,0.93,0.31,0.00,0.00,16.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
116,Leighton Clarkson,eng ENG,MF,eng Liverpool,18,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
117,Kingsley Coman,fr FRA,FW,de Bayern Munich,24,1996,6.0,3,17,5,29.4,2.81,0.83,0.18,0.60,17.9,0,0,0,2.5,2.5,0.15,+0.5,+0.5,Matches
118,Francisco Conceição,pt POR,"FW,MF",pt Porto,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
119,Dion Cools,my MAS,DF,dk Midtjylland,24,1996,2.3,0,1,1,100.0,0.43,0.43,0.00,0.00,6.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
120,Vedran Ćorluka,hr CRO,DF,ru Loko Moscow,34,1986,4.5,0,1,1,100.0,0.22,0.22,0.00,0.00,12.3,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
121,Jesús Corona,mx MEX,"MF,FW",pt Porto,27,1993,8.4,0,5,1,20.0,0.60,0.12,0.00,0.00,19.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
122,Ángel Correa,ar ARG,"MF,FW",es Atlético Madrid,25,1995,5.4,0,5,1,20.0,0.93,0.19,0.00,0.00,17.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
123,Joaquín Correa,ar ARG,FW,it Lazio,25,1994,7.4,3,17,10,58.8,2.30,1.36,0.18,0.30,14.6,0,0,0,2.6,2.6,0.15,+0.4,+0.4,Matches
124,Diogo Costa,pt POR,GK,pt Porto,20,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
125,Douglas Costa,br BRA,"FW,MF",de Bayern Munich,29,1990,2.6,0,3,1,33.3,1.17,0.39,0.00,0.00,18.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
126,Thibaut Courtois,be BEL,GK,es Real Madrid,28,1992,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
127,Philippe Coutinho,br BRA,"FW,MF",es Barcelona,28,1992,1.5,1,6,1,16.7,4.06,0.68,0.17,1.00,21.7,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
128,Enzo Crivelli,fr FRA,FW,tr Başakşehir,25,1995,2.7,0,1,0,0.0,0.37,0.00,0.00,,8.5,0,0,0,0.3,0.3,0.32,-0.3,-0.3,Matches
129,Juan Cuadrado,co COL,DF,it Juventus,32,1988,6.1,0,4,0,0.0,0.66,0.00,0.00,,16.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
130,Mickaël Cuisance,fr FRA,"MF,FW",fr Marseille,20,1999,2.6,0,1,0,0.0,0.38,0.00,0.00,,33.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
131,Szymon Czyż,pl POL,MF,it Lazio,19,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
132,Danilo D'Ambrosio,it ITA,DF,it Inter,31,1988,3.4,0,1,0,0.0,0.29,0.00,0.00,,11.6,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
133,Damien Da Silva,fr FRA,DF,fr Rennes,32,1988,5.8,0,2,1,50.0,0.35,0.17,0.00,0.00,7.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
134,Colin Dagba,fr FRA,DF,fr Paris S-G,21,1998,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
135,Mahmoud Dahoud,de GER,MF,de Dortmund,24,1996,5.4,1,12,5,41.7,2.21,0.92,0.08,0.20,23.3,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
136,Patson Daka,zm ZAM,FW,at RB Salzburg,21,1998,2.3,0,9,3,33.3,3.95,1.32,0.00,0.00,15.4,0,0,0,1.3,1.3,0.14,-1.3,-1.3,Matches
137,Danilo,br BRA,DF,it Juventus,29,1991,6.3,0,6,1,16.7,0.95,0.16,0.00,0.00,26.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
138,Matteo Darmian,it ITA,DF,it Inter,30,1989,1.9,1,5,2,40.0,2.69,1.08,0.20,0.50,9.2,0,0,0,0.8,0.8,0.15,+0.2,+0.2,Matches
139,Alphonso Davies,ca CAN,DF,de Bayern Munich,19,2000,3.6,0,2,0,0.0,0.56,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
140,Kevin De Bruyne,be BEL,"MF,FW",eng Manchester City,29,1991,7.4,3,20,7,35.0,2.71,0.95,0.15,0.43,20.8,2,0,0,2.2,2.2,0.11,+0.8,+0.8,Matches
141,Charles De Ketelaere,be BEL,"FW,DF",be Club Brugge,19,2001,5.1,2,10,2,20.0,1.97,0.39,0.20,1.00,11.9,0,0,0,2.2,2.2,0.26,-0.2,-0.2,Matches
142,Konrad De La Fuente,us USA,FW,es Barcelona,19,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
143,Romain Del Castillo,fr FRA,"FW,MF",fr Rennes,24,1996,1.5,0,1,0,0.0,0.68,0.00,0.00,,21.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
144,Thomas Delaney,dk DEN,"MF,DF",de Dortmund,28,1991,4.8,0,3,1,33.3,0.63,0.21,0.00,0.00,15.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
145,Simon Deli,ci CIV,DF,be Club Brugge,28,1991,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
146,Moussa Dembélé,fr FRA,"FW,MF",es Atlético Madrid,24,1996,0.5,0,1,0,0.0,1.91,0.00,0.00,,5.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
147,Ousmane Dembélé,fr FRA,FW,es Barcelona,23,1997,4.2,3,20,11,55.0,4.71,2.59,0.10,0.18,19.3,0,1,1,3.5,2.7,0.13,-0.5,-0.7,Matches
148,Merih Demiral,tr TUR,DF,it Juventus,22,1998,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,12.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
149,Emmanuel Dennis,ng NGA,"FW,MF",be Club Brugge,22,1997,3.8,1,5,3,60.0,1.32,0.79,0.20,0.33,13.0,0,0,0,1.2,1.2,0.24,-0.2,-0.2,Matches
150,Dentinho,br BRA,FW,ua Shakhtar,31,1989,1.8,1,1,1,100.0,0.55,0.55,1.00,1.00,10.1,0,0,0,0.4,0.4,0.39,+0.6,+0.6,Matches
151,Fabio Depaoli,it ITA,DF,it Atalanta,23,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
152,Sergiño Dest,us USA,DF,es Barcelona,19,2000,6.5,1,5,2,40.0,0.77,0.31,0.20,0.50,19.6,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
153,Ángel Di María,ar ARG,"FW,MF",fr Paris S-G,32,1988,7.7,1,22,4,18.2,2.87,0.52,0.05,0.25,20.6,2,0,1,2.4,1.6,0.07,-1.4,-0.6,Matches
154,Abdou Diallo,sn SEN,DF,fr Paris S-G,24,1996,5.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
155,Amad Diallo,ci CIV,FW,it Atalanta,18,2002,0.3,0,3,2,66.7,11.74,7.83,0.00,0.00,15.0,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
156,Rúben Dias,pt POR,DF,eng Manchester City,23,1997,10.8,0,3,0,0.0,0.28,0.00,0.00,,9.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
157,Krépin Diatta,sn SEN,"MF,FW",be Club Brugge,21,1999,4.6,0,5,1,20.0,1.09,0.22,0.00,0.00,17.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
158,Luis Díaz,co COL,"FW,MF",pt Porto,23,1997,5.0,2,5,2,40.0,1.00,0.40,0.40,1.00,18.4,0,0,0,0.4,0.4,0.08,+1.6,+1.6,Matches
159,Dénes Dibusz,hu HUN,GK,hu Ferencváros,29,1990,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
160,Berat Djimsiti,al ALB,DF,it Atalanta,27,1993,8.0,0,4,1,25.0,0.50,0.12,0.00,0.00,11.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
161,Dodô,br BRA,DF,ua Shakhtar,21,1998,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,24.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
162,Jeremy Doku,be BEL,"FW,MF",fr Rennes,18,2002,4.5,0,8,5,62.5,1.80,1.12,0.00,0.00,17.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
163,Tommy Doyle,eng ENG,MF,eng Manchester City,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
164,Mohamed Dräger,tn TUN,DF,gr Olympiacos,24,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
165,Radu Drăgușin,ro ROU,DF,it Juventus,18,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
166,Julian Draxler,de GER,"FW,MF",fr Paris S-G,26,1993,3.0,0,2,0,0.0,0.67,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
167,Anders Dreyer,dk DEN,"FW,MF",dk Midtjylland,22,1998,5.5,1,13,6,46.2,2.38,1.10,0.08,0.17,17.6,1,0,0,1.9,1.9,0.14,-0.9,-0.9,Matches
168,Sebastián Driussi,ar ARG,"MF,FW",ru Zenit,24,1996,3.1,1,10,3,30.0,3.21,0.96,0.10,0.33,20.8,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
169,Hugo Duro,es ESP,FW,es Real Madrid,20,1999,0.2,0,1,0,0.0,6.00,0.00,0.00,,25.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
170,Lasha Dvali,ge GEO,DF,hu Ferencváros,25,1995,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
171,Paulo Dybala,ar ARG,"FW,MF",it Juventus,26,1993,2.4,1,8,4,50.0,3.33,1.67,0.13,0.25,19.8,1,0,0,1.0,1.0,0.13,0.0,0.0,Matches
172,Artem Dzyuba,ru RUS,FW,ru Zenit,31,1988,3.8,1,5,2,40.0,1.30,0.52,0.20,0.50,12.6,0,0,0,0.8,0.8,0.16,+0.2,+0.2,Matches
173,Éder,pt POR,FW,ru Loko Moscow,32,1987,2.8,1,2,1,50.0,0.73,0.36,0.50,1.00,22.2,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
174,Ederson,br BRA,GK,eng Manchester City,26,1993,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
175,Jurgen Ekkelenkamp,nl NED,MF,nl Ajax,20,2000,1.0,0,2,0,0.0,1.98,0.00,0.00,,15.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
